str_idx,name,postal_cod,cell_id,total_sim,ama_b2b,ama_b2c,dhl_b2b,dhl_b2c,dpd_b2b,dpd_b2c,fxt_b2b,fxt_b2c,gls_b2b,gls_b2c,her_b2b,her_b2c,ups_b2b,ups_b2c,date,amazon_tag,amazon_typ,dhl_tag,dhl_type,dpd_tag,dpd_type,fedex_tag,fedex_type,gls_tag,gls_type,hermes_tag,hermes_typ,ups_tag,ups_type,total,wl_tag,geometry
3874,Hohler Weg,30827,5838.0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,POINT (542692.0620520981 5810820.063382443)
3874,Hohler Weg,30827,5838.0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3,POINT (542660.5442459005 5810858.1034936905)
3874,Hohler Weg,30827,5840.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (542625.5885436892 5810893.854002539)
3875,Husarenstraße,30827,5428.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (542265.6353718523 5811048.827037895)
3875,Husarenstraße,30827,5428.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (542218.6800909748 5811031.64631063)
3875,Husarenstraße,30827,5428.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (542137.181523589 5811002.497537712)
3875,Husarenstraße,30827,5428.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (542287.6193500438 5811082.404668761)
3875,Husarenstraße,30827,5839.0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,POINT (542357.9756123011 5811082.214374372)
3875,Husarenstraße,30827,5428.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,POINT (542311.784885321 5811065.577609258)
3875,Husarenstraße,30827,5839.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (542449.2912926086 5811113.457457533)
3875,Husarenstraße,30827,5839.0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,POINT (542403.3988170327 5811098.519863006)
3876,Im Bahlbrink,30827,5390.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2025-05-12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,3,POINT (541767.0884981402 5808828.45720485)
3876,Im Bahlbrink,30827,5392.0,9,0,0,1,0,0,0,3,0,0,0,0,0,4,1,2025-05-12,0,0,0,1,0,0,0,3,0,0,0,0,1,4,9,9,POINT (541766.0622108334 5808878.446671085)
3876,Im Bahlbrink,30827,5392.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,POINT (541765.0344678406 5808928.436107136)
3876,Im Bahlbrink,30827,5392.0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2025-05-12,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,POINT (541759.2372721867 5808977.604174976)
3876,Im Bahlbrink,30827,5392.0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2025-05-12,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,3,POINT (541681.4106262727 5809027.901589762)
3876,Im Bahlbrink,30827,5392.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2025-05-12,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,3,POINT (541633.4287790614 5809018.940270237)
3876,Im Bahlbrink,30827,5391.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,POINT (541583.6719275092 5809015.519307918)
3877,Im Hasenwinkel,30827,4968.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (541240.5068744662 5810108.972922027)
3877,Im Hasenwinkel,30827,4968.0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,3,POINT (541244.015340259 5810059.096167243)
3877,Im Hasenwinkel,30827,4968.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (541208.0813403357 5810041.020158315)
3877,Im Hasenwinkel,30827,4968.0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,POINT (541159.7245139811 5810053.422854246)
3877,Im Hasenwinkel,30827,4967.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (541061.9342269773 5810068.8882205775)
3877,Im Hasenwinkel,30827,4967.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (541017.1326722057 5810057.012126368)
3877,Im Hasenwinkel,30827,4967.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,POINT (541018.8239349014 5810007.256747673)
3877,Im Hasenwinkel,30827,4967.0,6,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,4,0,0,0,0,0,2,0,0,0,0,0,6,6,POINT (541022.798327591 5809957.41495599)
3878,Im Hespe,30827,4595.0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,4,POINT (540197.4571811254 5810417.9125271635)
3878,Im Hespe,30827,4595.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (540245.8388628969 5810430.530485356)
3878,Im Hespe,30827,4595.0,7,0,0,0,4,0,0,1,0,0,1,0,0,1,0,2025-05-12,0,0,4,0,0,0,0,1,1,0,0,0,0,1,7,7,POINT (540294.2205446684 5810443.14844355)
3878,Im Hespe,30827,4595.0,9,0,1,0,7,0,0,0,0,0,1,0,0,0,0,2025-05-12,1,0,7,0,0,0,0,0,1,0,0,0,0,0,9,9,POINT (540342.60222644 5810455.766401743)
3878,Im Hespe,30827,4971.0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,POINT (540390.9549133206 5810468.494729685)
3878,Im Hespe,30827,4971.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (540439.2912588464 5810481.285261386)
3878,Im Hespe,30827,4972.0,6,0,1,0,3,0,0,1,0,0,0,0,0,1,0,2025-05-12,1,0,3,0,0,0,0,1,0,0,0,0,0,1,6,6,POINT (540631.195562291 5810537.557288971)
3878,Im Hespe,30827,4972.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,POINT (540679.078458729 5810551.950799061)
3878,Im Hespe,30827,4972.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2025-05-12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,POINT (540726.8693512578 5810566.648778217)
3878,Im Hespe,30827,4972.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (540774.7254814776 5810581.127706085)
3878,Im Hespe,30827,4972.0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,3,POINT (540822.8581679454 5810594.6613691645)
3878,Im Hespe,30827,4975.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (540919.1252759735 5810621.714948682)
3878,Im Hespe,30827,4981.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (541064.8615673075 5810629.605731491)
3878,Im Hespe,30827,4976.0,10,0,0,4,2,0,0,3,0,0,0,0,0,1,0,2025-05-12,0,0,2,4,0,0,0,3,0,0,0,0,0,1,10,10,POINT (541113.8660633762 5810619.678024553)
3878,Im Hespe,30827,4976.0,19,0,0,4,2,0,0,2,1,1,0,0,0,7,2,2025-05-12,0,0,2,4,0,0,1,2,0,1,0,0,2,7,19,19,POINT (541162.9073559121 5810609.936286382)
3878,Im Hespe,30827,4976.0,8,0,0,2,0,0,0,2,2,1,0,0,0,1,0,2025-05-12,0,0,0,2,0,0,2,2,0,1,0,0,0,1,8,8,POINT (541212.0000100456 5810600.454128921)
3878,Im Hespe,30827,4976.0,8,0,0,0,0,0,0,3,1,0,0,0,0,4,0,2025-05-12,0,0,0,0,0,0,1,3,0,0,0,0,0,4,8,8,POINT (541261.0626859829 5810590.819187029)
3878,Im Hespe,30827,4976.0,16,0,0,4,1,0,0,5,3,0,1,0,0,1,1,2025-05-12,0,0,1,4,0,0,3,5,1,0,0,0,1,1,16,16,POINT (541310.100083482 5810581.0552919805)
3878,Im Hespe,30827,5415.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (541357.7493111702 5810572.940907957)
3879,Im Immbleek,30827,4967.0,5,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,3,0,0,0,0,0,5,5,POINT (540909.0744698078 5810080.4861826)
3879,Im Immbleek,30827,4967.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (540859.0846088869 5810081.493061498)
3879,Im Immbleek,30827,4964.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (540809.0901631038 5810080.814124314)
3879,Im Immbleek,30827,4964.0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,POINT (540759.0955649728 5810080.07917008)
3879,Im Immbleek,30827,4964.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (540710.6461202321 5810079.366930641)
3880,Im Rehwinkel,30827,4977.0,22,0,0,1,3,0,0,9,1,0,0,0,0,8,0,2025-05-12,0,0,3,1,0,0,1,9,0,0,0,0,0,8,22,22,POINT (540355.9824791928 5810859.618225359)
3880,Im Rehwinkel,30827,4977.0,17,0,0,1,0,0,0,5,0,0,0,0,0,10,1,2025-05-12,0,0,0,1,0,0,0,5,0,0,0,0,1,10,17,17,POINT (540405.8862715468 5810862.718468684)
3880,Im Rehwinkel,30827,4977.0,18,0,0,2,0,0,0,10,0,0,0,0,0,6,0,2025-05-12,0,0,0,2,0,0,0,10,0,0,0,0,0,6,18,18,POINT (540455.7900639011 5810865.818712008)
3880,Im Rehwinkel,30827,4977.0,22,0,0,0,1,0,0,12,1,0,0,0,0,8,0,2025-05-12,0,0,1,0,0,0,1,12,0,0,0,0,0,8,22,22,POINT (540505.7214411404 5810868.41660507)
3880,Im Rehwinkel,30827,4977.0,18,0,0,2,2,0,0,8,0,0,0,0,0,6,0,2025-05-12,0,0,2,2,0,0,0,8,0,0,0,0,0,6,18,18,POINT (540555.6405497827 5810871.259595109)
3880,Im Rehwinkel,30827,4979.0,15,0,0,0,4,0,0,4,3,0,0,0,0,3,1,2025-05-12,0,0,4,0,0,0,3,4,0,0,0,0,1,3,15,15,POINT (540592.0768548802 5810873.334713342)
3880,Im Rehwinkel,30827,4980.0,10,0,0,1,2,0,0,5,1,0,0,0,0,1,0,2025-05-12,0,0,2,1,0,0,1,5,0,0,0,0,0,1,10,10,POINT (540628.1843724505 5810876.60370357)
3880,Im Rehwinkel,30827,4980.0,8,0,0,0,1,0,0,4,0,0,1,0,0,0,2,2025-05-12,0,0,1,0,0,0,0,4,1,0,0,0,2,0,8,8,POINT (540628.3499070453 5810873.509442687)
3880,Im Rehwinkel,30827,4980.0,16,0,1,0,4,0,0,4,1,0,0,0,0,5,1,2025-05-12,1,0,4,0,0,0,1,4,0,0,0,0,1,5,16,16,POINT (540677.7261355228 5810877.672451364)
3880,Im Rehwinkel,30827,4980.0,6,0,0,0,2,0,0,2,1,0,0,0,0,0,1,2025-05-12,0,0,2,0,0,0,1,2,0,0,0,0,1,0,6,6,POINT (540727.6492337397 5810880.444501947)
3880,Im Rehwinkel,30827,4980.0,6,0,0,1,0,0,0,2,0,0,1,0,0,2,0,2025-05-12,0,0,0,1,0,0,0,2,1,0,0,0,0,2,6,6,POINT (540752.9616315849 5810881.85000861)
3880,Im Rehwinkel,30827,4980.0,6,0,0,1,2,0,0,0,0,0,0,0,0,2,1,2025-05-12,0,0,2,1,0,0,0,0,0,0,0,0,1,2,6,6,POINT (540797.6427233967 5810885.7346721)
3880,Im Rehwinkel,30827,4980.0,10,0,0,0,0,0,0,2,1,0,1,0,0,5,1,2025-05-12,0,0,0,0,0,0,1,2,1,0,0,0,1,5,10,10,POINT (540778.246859751 5810880.059318032)
3880,Im Rehwinkel,30827,4980.0,10,0,0,2,2,0,0,2,0,0,0,0,0,4,0,2025-05-12,0,0,2,2,0,0,0,2,0,0,0,0,0,4,10,10,POINT (540812.9455233656 5810882.825881456)
3880,Im Rehwinkel,30827,4984.0,6,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6,6,POINT (541257.57436817 5810914.858971478)
3880,Im Rehwinkel,30827,4984.0,9,0,0,1,2,0,0,2,0,0,0,0,0,2,2,2025-05-12,0,0,2,1,0,0,0,2,0,0,0,0,2,2,9,9,POINT (541207.8835635488 5810909.502152113)
3880,Im Rehwinkel,30827,4984.0,12,0,0,2,0,0,0,3,1,1,1,0,0,3,1,2025-05-12,0,0,0,2,0,0,1,3,1,1,0,0,1,3,12,12,POINT (541158.0804874145 5810905.279879067)
3880,Im Rehwinkel,30827,4984.0,7,0,0,1,1,0,0,2,1,0,0,0,0,1,1,2025-05-12,0,0,1,1,0,0,1,2,0,0,0,0,1,1,7,7,POINT (541108.1227332234 5810903.246402905)
3880,Im Rehwinkel,30827,4983.0,20,0,0,3,0,0,0,6,1,0,0,0,0,10,0,2025-05-12,0,0,0,3,0,0,1,6,0,0,0,0,0,10,20,20,POINT (541060.6783637836 5810901.71691749)
3880,Im Rehwinkel,30827,4983.0,15,0,0,2,0,0,0,5,0,0,0,0,0,8,0,2025-05-12,0,0,0,2,0,0,0,5,0,0,0,0,0,8,15,15,POINT (541010.7598374113 5810898.876919864)
3880,Im Rehwinkel,30827,4983.0,23,0,0,4,1,0,0,11,1,0,0,0,0,5,1,2025-05-12,0,0,1,4,0,0,1,11,0,0,0,0,1,5,23,23,POINT (540960.8238153018 5810896.3483440075)
3880,Im Rehwinkel,30827,4983.0,18,0,0,2,0,0,0,8,0,0,0,0,0,6,2,2025-05-12,0,0,0,2,0,0,0,8,0,0,0,0,2,6,18,18,POINT (540910.8852358193 5810893.873222955)
3880,Im Rehwinkel,30827,4983.0,22,0,0,7,2,0,0,5,1,0,0,0,0,7,0,2025-05-12,0,0,2,7,0,0,1,5,0,0,0,0,0,7,22,22,POINT (540860.9352009253 5810891.6402618745)
3880,Im Rehwinkel,30827,4980.0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2025-05-12,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,4,POINT (540827.4770858854 5810890.288303129)
3880,Im Rehwinkel,30827,4983.0,19,0,0,1,1,0,0,3,0,0,0,0,0,14,0,2025-05-12,0,0,1,1,0,0,0,3,0,0,0,0,0,14,19,19,POINT (540847.6038113356 5810886.330480052)
3880,Im Rehwinkel,30827,4983.0,11,0,0,2,0,0,0,4,0,0,0,0,0,5,0,2025-05-12,0,0,0,2,0,0,0,4,0,0,0,0,0,5,11,11,POINT (540897.5424800749 5810888.806235401)
3880,Im Rehwinkel,30827,4983.0,20,0,0,2,0,0,0,13,0,0,0,0,0,5,0,2025-05-12,0,0,0,2,0,0,0,13,0,0,0,0,0,5,20,20,POINT (540947.4811722583 5810891.281517805)
3880,Im Rehwinkel,30827,4983.0,18,0,0,4,2,0,0,6,0,2,0,0,0,3,1,2025-05-12,0,0,2,4,0,0,0,6,0,2,0,0,1,3,18,18,POINT (540997.4198684733 5810893.756718876)
3880,Im Rehwinkel,30827,4983.0,21,0,0,0,1,0,0,7,0,0,0,0,0,12,1,2025-05-12,0,0,1,0,0,0,0,7,0,0,0,0,1,12,21,21,POINT (541047.3585646884 5810896.231919948)
3880,Im Rehwinkel,30827,4984.0,12,0,0,1,3,0,0,3,0,1,0,0,0,3,1,2025-05-12,0,0,3,1,0,0,0,3,0,1,0,0,1,3,12,12,POINT (541097.2965612267 5810898.720989074)
3880,Im Rehwinkel,30827,4984.0,10,0,0,0,3,0,0,3,0,0,0,0,0,4,0,2025-05-12,0,0,3,0,0,0,0,3,0,0,0,0,0,4,10,10,POINT (541147.2307960821 5810901.284617246)
3880,Im Rehwinkel,30827,4984.0,7,0,0,2,3,0,0,0,0,0,0,0,0,2,0,2025-05-12,0,0,3,2,0,0,0,0,0,0,0,0,0,2,7,7,POINT (541197.1649753308 5810903.849326317)
3880,Im Rehwinkel,30827,4984.0,10,0,0,0,1,0,0,3,1,0,0,0,0,3,2,2025-05-12,0,0,1,0,0,0,1,3,0,0,0,0,2,3,10,10,POINT (541247.1040651199 5810906.311413385)
3880,Im Rehwinkel,30827,4984.0,6,0,0,0,2,0,0,1,1,0,1,0,0,1,0,2025-05-12,0,0,2,0,0,0,1,1,1,0,0,0,0,1,6,6,POINT (541286.5134859936 5810908.140320357)
3880,Im Rehwinkel,30827,4983.0,21,0,0,3,0,0,0,7,2,0,0,0,0,8,1,2025-05-12,0,0,0,3,0,0,2,7,0,0,0,0,1,8,21,21,POINT (540847.3872824572 5810880.157824999)
3880,Im Rehwinkel,30827,4983.0,21,0,0,2,0,0,0,8,0,0,0,0,0,10,1,2025-05-12,0,0,0,2,0,0,0,8,0,0,0,0,1,10,21,21,POINT (540897.3074364578 5810882.982400108)
3880,Im Rehwinkel,30827,4983.0,9,0,0,2,1,0,0,4,0,0,0,0,0,2,0,2025-05-12,0,0,1,2,0,0,0,4,0,0,0,0,0,2,9,9,POINT (540947.2275904585 5810885.806975217)
3880,Im Rehwinkel,30827,4983.0,12,0,0,1,0,0,0,5,1,0,0,0,0,5,0,2025-05-12,0,0,0,1,0,0,1,5,0,0,0,0,0,5,12,12,POINT (540997.1477444593 5810888.631550326)
3880,Im Rehwinkel,30827,4983.0,15,0,0,3,1,0,0,7,0,1,0,0,0,3,0,2025-05-12,0,0,1,3,0,0,0,7,0,1,0,0,0,3,15,15,POINT (541047.06789846 5810891.4561254345)
3880,Im Rehwinkel,30827,4984.0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2025-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,POINT (541096.9904443173 5810894.234598271)
3880,Im Rehwinkel,30827,4984.0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2025-05-12,0,0,0,1,0,0,0,0,0,1,0,0,3,0,5,5,POINT (541146.9348800196 5810896.591151343)
3880,Im Rehwinkel,30827,4984.0,11,0,0,2,4,0,0,2,0,0,0,0,0,2,1,2025-05-12,0,0,4,2,0,0,0,2,0,0,0,0,1,2,11,11,POINT (541196.8793123264 5810898.947776361)
3880,Im Rehwinkel,30827,4984.0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2025-05-12,0,0,0,1,0,0,0,2,0,0,0,0,1,0,4,4,POINT (541246.8241653501 5810901.295424524)
3880,Im Rehwinkel,30827,4984.0,5,0,0,1,1,0,0,2,0,0,0,0,0,1,0,2025-05-12,0,0,1,1,0,0,0,2,0,0,0,0,0,1,5,5,POINT (541281.6002407188 5810902.3001614455)
3881,Im Tiefenbruch,30827,4964.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (540713.9456379772 5809999.296260454)
3881,Im Tiefenbruch,30827,4964.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (540763.9286533842 5810000.599396177)
3881,Im Tiefenbruch,30827,4964.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (540813.9115507256 5810001.907055672)
3882,Immenweg,30827,5405.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (541360.7280710882 5809746.664041214)
3882,Immenweg,30827,5405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (541359.6129385458 5809788.279688953)
3883,In den Kämpen,30827,5846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (542820.5855727287 5811260.234262377)
3883,In den Kämpen,30827,5846.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (542777.9705498106 5811234.163158025)
3883,In den Kämpen,30827,5846.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (542654.1763704048 5811155.901564467)
3884,Köllingsweg,30827,5406.0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,4,0,0,0,0,0,1,0,0,0,0,0,5,5,POINT (541653.6967344737 5809831.906690509)
3884,Köllingsweg,30827,5406.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (541665.9735721928 5809787.61358737)
3885,Klopstockstraße,30827,4973.0,5,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,3,0,0,0,0,0,5,5,POINT (541039.1178614632 5810259.829036715)
3885,Klopstockstraße,30827,4973.0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,4,POINT (541031.3161577322 5810210.441453064)
3885,Klopstockstraße,30827,4973.0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,POINT (541024.9053242799 5810178.659436146)
3886,Kuckucksweg,30827,4953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (540376.2614745231 5809334.6911914805)
3887,Kästnerstraße,30827,4982.0,10,0,0,0,6,0,0,1,0,0,2,0,0,1,0,2025-05-12,0,0,6,0,0,0,0,1,2,0,0,0,0,1,10,10,POINT (541326.4792371088 5810636.273535595)
3887,Kästnerstraße,30827,4976.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,POINT (541336.9381496785 5810593.707503209)
3888,Landwehrriethe,30827,5430.0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,POINT (541742.0241596843 5811239.094272833)
3888,Landwehrriethe,30827,5430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (541841.6833116706 5811247.343719125)
3888,Landwehrriethe,30827,5433.0,4,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,1,1,0,0,0,0,0,4,4,POINT (541891.4998087834 5811251.617054224)
3888,Landwehrriethe,30827,5433.0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2025-05-12,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,5,POINT (541941.2921378238 5811256.160270029)
3888,Landwehrriethe,30827,5433.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (541991.1480162835 5811259.953867662)
3888,Landwehrriethe,30827,5433.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,POINT (542030.0906199446 5811263.560907463)
3888,Landwehrriethe,30827,5433.0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2025-05-12,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,4,POINT (542025.4156173659 5811297.867380684)
3888,Landwehrriethe,30827,5433.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (542044.4864752078 5811299.821537901)
3888,Landwehrriethe,30827,5434.0,5,0,0,0,2,1,0,0,0,0,2,0,0,0,0,2025-05-12,0,0,2,0,0,1,0,0,2,0,0,0,0,0,5,5,POINT (542118.8777392898 5811271.094740711)
3889,Lange Feldstraße,30827,5844.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2025-05-12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (543334.3405038591 5811018.571479198)
3889,Lange Feldstraße,30827,5844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (543316.2819140111 5810973.842053008)
3889,Lange Feldstraße,30827,5844.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (543241.5492017628 5810909.265769283)
3890,Lange Straße,30827,5399.0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2025-05-12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,POINT (541589.951706073 5809464.632993255)
3890,Lange Straße,30827,5400.0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,4,POINT (541639.850621819 5809461.455225585)
3890,Lange Straße,30827,5400.0,5,0,0,0,3,0,0,0,0,1,1,0,0,0,0,2025-05-12,0,0,3,0,0,0,0,0,1,1,0,0,0,0,5,5,POINT (541689.749537565 5809458.277457914)
