vehicle_id,Start time,End time,Tour Duration,Service Duration,Travel Duration,Start time formatted,End time formatted,Tour Duration formatted,Service Duration formatted,Travel Duration formatted,veh_class,service_num,tour_km,first_service_dist,raumsplit,provider,veh_size,main_area_type,deliveries,missed deliveries,b2b_ration,b2c_ration,ration_check,vehicle_load_factor,vehicle_deliver_factor,vehicle_fix_cost,vehicle_km_cost,vehicle_time_cost,overtime_cost,vehicle_cost,deliveries_per_stop,Hannover
freight_dhl_30165_veh_cep_size_l_8_2,29001,57741,28740,23890,4850,1970-01-01 08:03:21,1970-01-01 16:02:21,1970-01-01 07:59:00,1970-01-01 06:38:10,1970-01-01 01:20:50,van,22,29.18893110507393,1.9295560407974666,"defaultdict(<class 'int'>, {5: 13, 3: 9})",dhl,l,5,195.0,0.0,0.16923076923076924,0.8307692307692308,1.0,0.8478260869565217,1.0,189.15,11.266927406558537,182.57883333333336,11.053833333333335,211.4707607398919,8.863636363636363,True
freight_ups_30855_1_veh_cep_size_l_8_5,29093,59366,30273,21348,8925,1970-01-01 08:04:53,1970-01-01 16:29:26,1970-01-01 08:24:33,1970-01-01 05:55:48,1970-01-01 02:28:45,van,60,66.93257342049908,4.746819808150285,"defaultdict(<class 'int'>, {4: 58, 6: 2})",ups,l,4,174.0,0.0,0.7011494252873564,0.2988505747126437,1.0,0.7565217391304347,1.0,189.15,25.835973340312645,192.31764166666667,20.79264166666667,235.77861500697932,2.9,False
freight_dhl_30855_0_veh_cep_size_l_8_4,29075,54226,25151,21263,3888,1970-01-01 08:04:35,1970-01-01 15:03:46,1970-01-01 06:59:11,1970-01-01 05:54:23,1970-01-01 01:04:48,van,17,30.072086893611267,6.713902645597379,"defaultdict(<class 'int'>, {4: 17})",dhl,l,4,175.0,0.0,0.15428571428571428,0.8457142857142858,1.0,0.7608695652173914,1.0,189.15,11.60782554093395,159.77871388888892,0.0,200.75782554093396,10.294117647058824,False
freight_dhl_30165_veh_cep_size_l_8_1,29001,58293,29292,22160,7132,1970-01-01 08:03:21,1970-01-01 16:11:33,1970-01-01 08:08:12,1970-01-01 06:09:20,1970-01-01 01:58:52,van,42,52.90203152889922,2.048166125637138,"defaultdict(<class 'int'>, {5: 39, 3: 3})",dhl,l,5,178.0,0.0,0.19101123595505617,0.8089887640449438,1.0,0.7739130434782608,1.0,189.15,20.4201841701551,186.0855666666667,14.560566666666668,224.13075083682176,4.238095238095238,True
freight_ups_30855_1_veh_cep_size_l_8_1,29093,58146,29053,23306,5747,1970-01-01 08:04:53,1970-01-01 16:09:06,1970-01-01 08:04:13,1970-01-01 06:28:26,1970-01-01 01:35:47,van,16,56.25618770137104,5.112851310528174,"defaultdict(<class 'int'>, {5: 10, 6: 6})",ups,l,5,225.0,0.0,0.9155555555555556,0.08444444444444445,1.0,0.9782608695652174,1.0,189.15,21.714888452729223,184.56725277777778,13.04225277777778,223.907141230507,14.0625,False
freight_dhl_30855_0_veh_cep_size_l_8_11,29075,56213,27138,21882,5256,1970-01-01 08:04:35,1970-01-01 15:36:53,1970-01-01 07:32:18,1970-01-01 06:04:42,1970-01-01 01:27:36,van,38,40.728159588436434,5.045549505072344,"defaultdict(<class 'int'>, {4: 33, 6: 5})",dhl,l,4,181.0,0.0,0.06629834254143646,0.9337016574585635,1.0,0.7869565217391304,1.0,189.15,15.721069601136463,172.40168333333335,0.8766833333333334,205.74775293446982,4.7631578947368425,False
freight_dhl_30167_veh_cep_size_l_8_7,29008,55147,26139,23252,2887,1970-01-01 08:03:28,1970-01-01 15:19:07,1970-01-01 07:15:39,1970-01-01 06:27:32,1970-01-01 00:48:07,van,29,19.343931405655976,0.7622345725896367,"defaultdict(<class 'int'>, {3: 29})",dhl,l,3,191.0,0.0,0.21465968586387435,0.7853403141361257,1.0,0.8304347826086956,1.0,189.15,7.466757522583207,166.05525833333334,0.0,196.6167575225832,6.586206896551724,True
freight_dpd_30177_veh_cep_size_m_8_1,29114,61897,32783,17544,15239,1970-01-01 08:05:14,1970-01-01 17:11:37,1970-01-01 09:06:23,1970-01-01 04:52:24,1970-01-01 04:13:59,van,84,101.32852945735512,17.153559860812187,"defaultdict(<class 'int'>, {2: 83, 4: 1})",dpd,m,2,142.0,0.0,0.14788732394366197,0.852112676056338,1.0,0.8606060606060606,1.0,171.78,37.694212958136106,208.2631138888889,36.73811388888889,246.212326847025,1.6904761904761905,True
freight_dhl_30167_veh_cep_size_l_8_6,29008,56342,27334,24723,2611,1970-01-01 08:03:28,1970-01-01 15:39:02,1970-01-01 07:35:34,1970-01-01 06:52:03,1970-01-01 00:43:31,van,21,18.072465920726195,0.9683407522872971,"defaultdict(<class 'int'>, {3: 21})",dhl,l,3,216.0,0.0,0.1527777777777778,0.8472222222222222,1.0,0.9391304347826087,1.0,189.15,6.975971845400312,173.6468277777778,2.121827777777778,198.2477996231781,10.285714285714286,True
freight_dhl_30167_veh_cep_size_l_8_5,29008,56375,27367,24810,2557,1970-01-01 08:03:28,1970-01-01 15:39:35,1970-01-01 07:36:07,1970-01-01 06:53:30,1970-01-01 00:42:37,van,26,17.400819061359314,1.015360337701799,"defaultdict(<class 'int'>, {3: 26})",dhl,l,3,225.0,0.0,0.12444444444444444,0.8755555555555555,1.0,0.9782608695652174,1.0,189.15,6.716716157684695,173.85646944444446,2.3314694444444446,198.19818560212914,8.653846153846153,True
freight_dhl_30167_veh_cep_size_l_8_3,29008,57086,28078,22907,5171,1970-01-01 08:03:28,1970-01-01 15:51:26,1970-01-01 07:47:58,1970-01-01 06:21:47,1970-01-01 01:26:11,van,36,36.07228474903918,1.057869338304382,"defaultdict(<class 'int'>, {3: 36})",dhl,l,3,187.0,0.0,0.1657754010695187,0.8342245989304813,1.0,0.8130434782608695,1.0,189.15,13.923901913129123,178.37329444444447,6.848294444444445,209.92219635757357,5.194444444444445,True
freight_dpd_30539_veh_cep_size_m_7_1,29141,59626,30485,17946,12539,1970-01-01 08:05:41,1970-01-01 16:33:46,1970-01-01 08:28:05,1970-01-01 04:59:06,1970-01-01 03:28:59,van,88,93.28655748297642,13.452824609047484,"defaultdict(<class 'int'>, {4: 58, 7: 11, 5: 19})",dpd,m,4,165.0,0.0,0.3696969696969697,0.6303030303030303,1.0,1.0,1.0,171.78,34.70259938366723,193.66443055555558,22.139430555555556,228.62202993922278,1.875,True
freight_dhl_30827_0_veh_cep_size_m_8_4,29142,55876,26734,20734,6000,1970-01-01 08:05:42,1970-01-01 15:31:16,1970-01-01 07:25:34,1970-01-01 05:45:34,1970-01-01 01:40:00,van,49,48.3182420401009,3.1341878615885217,"defaultdict(<class 'int'>, {6: 49})",dhl,m,6,165.0,0.0,0.16363636363636364,0.8363636363636363,1.0,1.0,1.0,171.78,17.974386038917533,169.83516111111112,0.0,189.75438603891754,3.36734693877551,False
freight_dhl_30179_veh_cep_size_m_8_5,29013,59237,30224,19832,10392,1970-01-01 08:03:33,1970-01-01 16:27:17,1970-01-01 08:23:44,1970-01-01 05:30:32,1970-01-01 02:53:12,van,37,69.50437401248638,5.089438177794979,"defaultdict(<class 'int'>, {4: 12, 5: 24, 3: 1})",dhl,m,5,160.0,0.0,0.06875,0.93125,1.0,0.9696969696969697,1.0,171.78,25.855627132644933,192.0063555555556,20.481355555555556,218.1169826882005,4.324324324324325,True
freight_dpd_30161_veh_cep_size_m_7_1,29143,58773,29630,18941,10689,1970-01-01 08:05:43,1970-01-01 16:19:33,1970-01-01 08:13:50,1970-01-01 05:15:41,1970-01-01 02:58:09,van,77,78.58035062329493,18.15819691362009,"defaultdict(<class 'int'>, {2: 57, 1: 3, 3: 17})",dpd,m,2,155.0,0.0,0.23870967741935484,0.7612903225806451,1.0,0.9393939393939394,1.0,171.78,29.231890431865715,188.2328055555556,16.707805555555556,217.71969598742126,2.012987012987013,True
freight_dhl_30827_0_veh_cep_size_m_8_3,29142,56463,27321,20882,6439,1970-01-01 08:05:42,1970-01-01 15:41:03,1970-01-01 07:35:21,1970-01-01 05:48:02,1970-01-01 01:47:19,van,38,53.101045821523755,2.958635184533609,"defaultdict(<class 'int'>, {6: 38})",dhl,m,6,165.0,0.0,0.11515151515151516,0.8848484848484849,1.0,1.0,1.0,171.78,19.753589045606837,173.56424166666667,2.039241666666667,193.57283071227351,4.342105263157895,False
freight_dhl_31319_1_veh_cep_size_l_8_5,29154,57136,27982,20935,7047,1970-01-01 08:05:54,1970-01-01 15:52:16,1970-01-01 07:46:22,1970-01-01 05:48:55,1970-01-01 01:57:27,van,76,54.377398998376236,1.3772956256669537,"defaultdict(<class 'int'>, {6: 76})",dhl,l,6,169.0,0.0,0.14201183431952663,0.8579881656804734,1.0,0.7347826086956522,1.0,189.15,20.989676013373227,177.7634277777778,6.238427777777779,216.378103791151,2.223684210526316,False
freight_dhl_30655_veh_cep_size_l_8_4,29026,57847,28821,22209,6612,1970-01-01 08:03:46,1970-01-01 16:04:07,1970-01-01 08:00:21,1970-01-01 06:10:09,1970-01-01 01:50:12,van,30,39.37797217353847,7.6388973965921165,"defaultdict(<class 'int'>, {4: 27, 2: 3})",dhl,l,4,181.0,0.0,0.10497237569060773,0.8950276243093923,1.0,0.7869565217391304,1.0,189.15,15.199897258985848,183.09340833333334,11.568408333333334,215.9183055923192,6.033333333333333,True
freight_dhl_30827_0_veh_cep_size_m_8_2,29142,58893,29751,18127,11624,1970-01-01 08:05:42,1970-01-01 16:21:33,1970-01-01 08:15:51,1970-01-01 05:02:07,1970-01-01 03:13:44,van,59,84.54456837874172,3.9447704785732585,"defaultdict(<class 'int'>, {6: 59})",dhl,m,6,146.0,0.0,0.3013698630136986,0.6986301369863014,1.0,0.8848484848484849,1.0,171.78,31.450579436891918,189.00149166666668,17.476491666666668,220.7070711035586,2.4745762711864407,False
freight_dhl_31319_1_veh_cep_size_l_8_2,29154,59272,30118,17052,13066,1970-01-01 08:05:54,1970-01-01 16:27:52,1970-01-01 08:21:58,1970-01-01 04:44:12,1970-01-01 03:37:46,van,76,105.64078002687414,3.216108474196111,"defaultdict(<class 'int'>, {6: 24, 8: 5, 7: 47})",dhl,l,7,138.0,0.0,0.057971014492753624,0.9420289855072463,1.0,0.6,1.0,189.15,40.77734109037342,191.33296111111113,19.807961111111112,249.73530220148456,1.8157894736842106,False
freight_gls_30171_veh_cep_size_m_7_1,29167,60383,31216,17676,13540,1970-01-01 08:06:07,1970-01-01 16:46:23,1970-01-01 08:40:16,1970-01-01 04:54:36,1970-01-01 03:45:40,van,96,86.79704130506171,13.698704332492923,"defaultdict(<class 'int'>, {4: 48, 2: 35, 1: 12, 5: 1})",gls,m,4,144.0,0.0,0.20833333333333334,0.7916666666666666,1.0,0.8727272727272727,1.0,171.78,32.288499365482956,198.30831111111112,26.783311111111114,230.85181047659407,1.5,True
freight_fedex_30161_veh_cep_size_m_8_4,29168,55268,26100,17855,8245,1970-01-01 08:06:08,1970-01-01 15:21:08,1970-01-01 07:15:00,1970-01-01 04:57:35,1970-01-01 02:17:25,van,58,57.1521339519146,12.129488909245831,"defaultdict(<class 'int'>, {2: 45, 3: 13})",fedex,m,2,145.0,0.0,0.8344827586206897,0.16551724137931034,1.0,0.8787878787878788,1.0,171.78,21.26059383011223,165.8075,0.0,193.04059383011224,2.5,True
freight_dhl_30827_0_veh_cep_size_m_8_1,29142,57349,28207,19231,8976,1970-01-01 08:05:42,1970-01-01 15:55:49,1970-01-01 07:50:07,1970-01-01 05:20:31,1970-01-01 02:29:36,van,40,64.76079769049703,5.115786019073089,"defaultdict(<class 'int'>, {6: 39, 4: 1})",dhl,m,6,153.0,0.0,0.1568627450980392,0.8431372549019608,1.0,0.9272727272727272,1.0,171.78,24.091016740864895,179.19280277777779,7.667802777777778,203.53881951864267,3.825,False
freight_dhl_31832_1_veh_cep_size_l_8_6,29172,59840,30668,22748,7920,1970-01-01 08:06:12,1970-01-01 16:37:20,1970-01-01 08:31:08,1970-01-01 06:19:08,1970-01-01 02:12:00,van,73,61.491875110325026,0.20988677582378232,"defaultdict(<class 'int'>, {6: 73})",dhl,l,6,182.0,0.0,0.15934065934065933,0.8406593406593407,1.0,0.7913043478260869,1.0,189.15,23.735863792585462,194.8269888888889,23.30198888888889,236.18785268147437,2.493150684931507,False
freight_dhl_30159_veh_cep_size_l_8_9,29174,57095,27921,24822,3099,1970-01-01 08:06:14,1970-01-01 15:51:35,1970-01-01 07:45:21,1970-01-01 06:53:42,1970-01-01 00:51:39,van,29,18.27877574327612,1.494043422493844,"defaultdict(<class 'int'>, {3: 1, 1: 28})",dhl,l,1,204.0,0.0,0.18627450980392157,0.8137254901960784,1.0,0.8869565217391304,1.0,189.15,7.055607436904583,177.37590833333334,5.850908333333334,202.05651577023792,7.0344827586206895,True
freight_gls_30453_veh_cep_size_m_7_2,29168,62002,32834,14253,18581,1970-01-01 08:06:08,1970-01-01 17:13:22,1970-01-01 09:07:14,1970-01-01 03:57:33,1970-01-01 05:09:41,van,74,109.74444932374918,18.77952085606587,"defaultdict(<class 'int'>, {4: 6, 3: 13, 5: 12, 6: 43})",gls,m,6,115.0,0.0,0.10434782608695652,0.8956521739130435,1.0,0.696969696969697,1.0,171.78,40.8249351484347,208.58710555555558,37.06210555555556,249.66704070399027,1.554054054054054,True
freight_dhl_31832_1_veh_cep_size_l_8_4,29172,56033,26861,19419,7442,1970-01-01 08:06:12,1970-01-01 15:33:53,1970-01-01 07:27:41,1970-01-01 05:23:39,1970-01-01 02:04:02,van,45,59.08090943969201,1.2796557265709942,"defaultdict(<class 'int'>, {6: 45})",dhl,l,6,154.0,0.0,0.09090909090909091,0.9090909090909091,1.0,0.6695652173913044,1.0,189.15,22.805231043721115,170.6419638888889,0.0,211.9552310437211,3.422222222222222,False
freight_dhl_30159_veh_cep_size_l_8_8,29174,57564,28390,24779,3611,1970-01-01 08:06:14,1970-01-01 15:59:24,1970-01-01 07:53:10,1970-01-01 06:52:59,1970-01-01 01:00:11,van,29,21.551932052619744,1.9037887443963388,"defaultdict(<class 'int'>, {1: 29})",dhl,l,1,228.0,0.0,0.15789473684210525,0.8421052631578947,1.0,0.991304347826087,1.0,189.15,8.319045772311222,180.35536111111114,8.830361111111111,206.29940688342234,7.862068965517241,True
freight_dhl_30159_veh_cep_size_l_8_4,29174,58931,29757,23747,6010,1970-01-01 08:06:14,1970-01-01 16:22:11,1970-01-01 08:15:57,1970-01-01 06:35:47,1970-01-01 01:40:10,van,31,27.33044532186494,3.3317340689457375,"defaultdict(<class 'int'>, {1: 31})",dhl,l,1,213.0,0.0,0.107981220657277,0.892018779342723,1.0,0.9260869565217391,1.0,189.15,10.549551894239867,189.03960833333335,17.514608333333335,217.21416022757322,6.870967741935484,True
freight_dhl_31535_3_veh_cep_size_m_8_5,29195,59592,30397,15797,14600,1970-01-01 08:06:35,1970-01-01 16:33:12,1970-01-01 08:26:37,1970-01-01 04:23:17,1970-01-01 04:03:20,van,60,120.80660526982876,12.052043985706414,"defaultdict(<class 'int'>, {8: 36, 5: 3, 6: 19, 7: 2})",dhl,m,8,123.0,0.0,0.056910569105691054,0.943089430894309,1.0,0.7454545454545455,1.0,171.78,44.9400571603763,193.10538611111113,21.580386111111114,238.30044327148744,2.05,False
freight_dhl_30159_veh_cep_size_l_8_3,29174,52916,23742,19673,4069,1970-01-01 08:06:14,1970-01-01 14:41:56,1970-01-01 06:35:42,1970-01-01 05:27:53,1970-01-01 01:07:49,van,15,20.26313817501084,3.6305315002460294,"defaultdict(<class 'int'>, {1: 15})",dhl,l,1,175.0,0.0,0.15428571428571428,0.8457142857142858,1.0,0.7608695652173914,1.0,189.15,7.821571335554185,150.82765,0.0,196.9715713355542,11.666666666666666,True
freight_dhl_31535_3_veh_cep_size_m_8_2,29195,58418,29223,16313,12910,1970-01-01 08:06:35,1970-01-01 16:13:38,1970-01-01 08:07:03,1970-01-01 04:31:53,1970-01-01 03:35:10,van,39,97.93893955573364,19.161715651406258,"defaultdict(<class 'int'>, {8: 39})",dhl,m,8,127.0,0.0,0.07874015748031496,0.9212598425196851,1.0,0.7696969696969697,1.0,171.78,36.433285514732916,185.64722500000002,14.122225000000002,222.33551051473293,3.2564102564102564,False
freight_dhl_30659_veh_cep_size_l_8_4,29199,58862,29663,23447,6216,1970-01-01 08:06:39,1970-01-01 16:21:02,1970-01-01 08:14:23,1970-01-01 06:30:47,1970-01-01 01:43:36,van,26,45.4202872776932,8.299020445947985,"defaultdict(<class 'int'>, {5: 6, 4: 20})",dhl,l,4,187.0,0.0,0.08021390374331551,0.9197860962566845,1.0,0.8130434782608695,1.0,189.15,17.532230889189574,188.44244722222223,16.917447222222222,223.5996781114118,7.1923076923076925,True
freight_dpd_31303_veh_cep_size_m_8_3,29258,58956,29698,14739,14959,1970-01-01 08:07:38,1970-01-01 16:22:36,1970-01-01 08:14:58,1970-01-01 04:05:39,1970-01-01 04:09:19,van,86,113.9113028290006,11.095272852825648,"defaultdict(<class 'int'>, {8: 8, 6: 1, 4: 77})",dpd,m,4,119.0,0.0,0.21008403361344538,0.7899159663865546,1.0,0.7212121212121212,1.0,171.78,42.37500465238823,188.66479444444445,17.139794444444448,231.2947990968327,1.3837209302325582,True
freight_dpd_31303_veh_cep_size_m_8_2,29258,62132,32874,17470,15404,1970-01-01 08:07:38,1970-01-01 17:15:32,1970-01-01 09:07:54,1970-01-01 04:51:10,1970-01-01 04:16:44,van,116,131.48256147962164,10.90612065340623,"defaultdict(<class 'int'>, {4: 69, 7: 14, 6: 30, 8: 3})",dpd,m,4,143.0,0.0,0.1888111888111888,0.8111888111888111,1.0,0.8666666666666667,1.0,171.78,48.91151287041925,208.8412166666667,37.31621666666667,258.00772953708594,1.2327586206896552,True
freight_dhl_30853_veh_cep_size_m_8_3,29269,56836,27567,18669,8898,1970-01-01 08:07:49,1970-01-01 15:47:16,1970-01-01 07:39:27,1970-01-01 05:11:09,1970-01-01 02:28:18,van,32,69.17270851709196,8.303709284001124,"defaultdict(<class 'int'>, {6: 32})",dhl,m,6,151.0,0.0,0.18543046357615894,0.8145695364238411,1.0,0.9151515151515152,1.0,171.78,25.73224756835821,175.127025,3.6020250000000003,201.11427256835822,4.71875,False
freight_ups_30855_1_veh_cep_size_m_8_6,29275,53184,23909,14337,9572,1970-01-01 08:07:55,1970-01-01 14:46:24,1970-01-01 06:38:29,1970-01-01 03:58:57,1970-01-01 02:39:32,van,39,50.359350109400786,3.2032939493204444,"defaultdict(<class 'int'>, {6: 34, 4: 5})",ups,m,6,116.0,0.0,0.6206896551724138,0.3793103448275862,1.0,0.703030303030303,1.0,171.78,18.733678240697092,151.8885638888889,0.0,190.5136782406971,2.9743589743589745,False
freight_dpd_31303_veh_cep_size_m_8_1,29258,61674,32416,11238,21178,1970-01-01 08:07:38,1970-01-01 17:07:54,1970-01-01 09:00:16,1970-01-01 03:07:18,1970-01-01 05:52:58,van,79,159.36257317064698,13.042028557464283,"defaultdict(<class 'int'>, {8: 33, 7: 46})",dpd,m,7,91.0,0.0,0.07692307692307693,0.9230769230769231,1.0,0.5515151515151515,1.0,171.78,59.282877219480675,205.93164444444446,34.406644444444446,265.4695216639251,1.1518987341772151,True
freight_gls_30459_veh_cep_size_m_8_2,29282,53299,24017,10872,13145,1970-01-01 08:08:02,1970-01-01 14:48:19,1970-01-01 06:40:17,1970-01-01 03:01:12,1970-01-01 03:39:05,van,53,85.051029211694,14.138222429572787,"defaultdict(<class 'int'>, {3: 32, 4: 21})",gls,m,3,88.0,0.0,0.125,0.875,1.0,0.5333333333333333,1.0,171.78,31.63898286675017,152.5746638888889,0.0,203.41898286675018,1.6603773584905661,True
freight_hermes_30900_veh_cep_size_l_8_6,29285,62414,33129,15330,17799,1970-01-01 08:08:05,1970-01-01 17:20:14,1970-01-01 09:12:09,1970-01-01 04:15:30,1970-01-01 04:56:39,van,105,148.80050706245808,13.384803954609191,"defaultdict(<class 'int'>, {7: 68, 8: 37})",hermes,l,7,125.0,0.0,0.0,1.0,1.0,0.5434782608695652,1.0,189.15,57.43699572610882,210.46117500000003,38.936175000000006,285.52317072610884,1.1904761904761905,False
freight_gls_30459_veh_cep_size_m_8_1,29282,63257,33975,13858,20117,1970-01-01 08:08:02,1970-01-01 17:34:17,1970-01-01 09:26:15,1970-01-01 03:50:58,1970-01-01 05:35:17,van,89,119.53239643110162,14.207167644551017,"defaultdict(<class 'int'>, {3: 39, 4: 50})",gls,m,4,113.0,0.0,0.08849557522123894,0.911504424778761,1.0,0.6848484848484848,1.0,171.78,44.4660514723698,215.83562500000002,44.310625,260.5566764723698,1.2696629213483146,True
freight_dhl_30629_veh_cep_size_l_7_3,29294,57079,27785,22759,5026,1970-01-01 08:08:14,1970-01-01 15:51:19,1970-01-01 07:43:05,1970-01-01 06:19:19,1970-01-01 01:23:46,van,38,37.328190945934196,7.803308915647023,"defaultdict(<class 'int'>, {4: 38})",dhl,l,4,183.0,0.0,0.12021857923497267,0.8797814207650273,1.0,0.7956521739130434,1.0,189.15,14.4086817051306,176.51193055555558,4.986930555555556,208.54561226068614,4.815789473684211,True
freight_hermes_30982_veh_cep_size_m_8_3,29291,58907,29616,10583,19033,1970-01-01 08:08:11,1970-01-01 16:21:47,1970-01-01 08:13:36,1970-01-01 02:56:23,1970-01-01 05:17:13,van,72,118.94646138490799,29.129913116588405,"defaultdict(<class 'int'>, {8: 8, 6: 64})",hermes,m,6,86.0,0.0,0.06976744186046512,0.9302325581395349,1.0,0.5212121212121212,1.0,171.78,44.24808363518577,188.1438666666667,16.61886666666667,232.64695030185243,1.1944444444444444,False
freight_dpd_30539_veh_cep_size_m_8_2,29304,61704,32400,15725,16675,1970-01-01 08:08:24,1970-01-01 17:08:24,1970-01-01 09:00:00,1970-01-01 04:22:05,1970-01-01 04:37:55,van,94,117.32807989214109,11.840835079844021,"defaultdict(<class 'int'>, {4: 94})",dpd,m,4,127.0,0.0,0.16535433070866143,0.8346456692913385,1.0,0.7696969696969697,1.0,171.78,43.64604571987648,205.83,34.305,249.73104571987648,1.351063829787234,True
freight_dpd_31303_veh_cep_size_m_7_4,29316,55476,26160,9990,16170,1970-01-01 08:08:36,1970-01-01 15:24:36,1970-01-01 07:16:00,1970-01-01 02:46:30,1970-01-01 04:29:30,van,74,115.98469229096925,11.095519952113175,"defaultdict(<class 'int'>, {8: 31, 4: 41, 6: 2})",dpd,m,4,82.0,0.0,0.2073170731707317,0.7926829268292683,1.0,0.49696969696969695,1.0,171.78,43.14630553224056,166.18866666666668,0.0,214.92630553224058,1.1081081081081081,True
freight_fedex_30926_veh_cep_size_m_7_1,29360,57710,28350,14118,14232,1970-01-01 08:09:20,1970-01-01 16:01:50,1970-01-01 07:52:30,1970-01-01 03:55:18,1970-01-01 03:57:12,van,63,116.41947497478216,18.067035331168967,"defaultdict(<class 'int'>, {8: 10, 7: 12, 6: 39, 4: 2})",fedex,m,6,114.0,0.0,0.9473684210526315,0.05263157894736842,1.0,0.6909090909090909,1.0,171.78,43.308044690618964,180.10125000000002,8.57625,223.66429469061896,1.8095238095238095,False
freight_dhl_30175_veh_cep_size_l_8_2,29385,56811,27426,23612,3814,1970-01-01 08:09:45,1970-01-01 15:46:51,1970-01-01 07:37:06,1970-01-01 06:33:32,1970-01-01 01:03:34,van,32,24.8525021364016,4.279344281705147,"defaultdict(<class 'int'>, {4: 26, 2: 3, 1: 3})",dhl,l,4,197.0,0.0,0.06091370558375635,0.9390862944162437,1.0,0.8565217391304348,1.0,189.15,9.593065824651019,174.23128333333335,2.7062833333333334,201.44934915798436,6.15625,True
freight_dhl_30938_0_veh_cep_size_m_8_4,29388,65204,35816,19632,16184,1970-01-01 08:09:48,1970-01-01 18:06:44,1970-01-01 09:56:56,1970-01-01 05:27:12,1970-01-01 04:29:44,van,54,142.54293682055587,9.337032273759657,"defaultdict(<class 'int'>, {7: 20, 6: 34})",dhl,m,6,152.0,0.0,0.05263157894736842,0.9473684210526315,1.0,0.9212121212121213,1.0,171.78,53.025972497246784,227.53108888888892,56.0060888888889,280.81206138613567,2.814814814814815,False
freight_dpd_31832_veh_cep_size_m_8_4,29390,58409,29019,5832,23187,1970-01-01 08:09:50,1970-01-01 16:13:29,1970-01-01 08:03:39,1970-01-01 01:37:12,1970-01-01 06:26:27,van,46,208.8674943858392,38.53498022936162,"defaultdict(<class 'int'>, {7: 44, 6: 2})",dpd,m,7,48.0,0.0,0.0625,0.9375,1.0,0.2909090909090909,1.0,171.78,77.69870791153218,184.35125833333336,12.826258333333335,262.3049662448655,1.0434782608695652,False
freight_hermes_31303_veh_cep_size_m_7_4,29398,60128,30730,11014,19716,1970-01-01 08:09:58,1970-01-01 16:42:08,1970-01-01 08:32:10,1970-01-01 03:03:34,1970-01-01 05:28:36,van,63,152.38022010010508,30.205752334947203,"defaultdict(<class 'int'>, {4: 19, 6: 2, 8: 42})",hermes,m,8,89.0,0.0,0.033707865168539325,0.9662921348314607,1.0,0.5393939393939394,1.0,171.78,56.685441877239086,195.22086111111113,23.695861111111114,252.1613029883502,1.4126984126984128,True
freight_ups_30855_1_veh_cep_size_l_7_4,29414,59445,30031,17026,13005,1970-01-01 08:10:14,1970-01-01 16:30:45,1970-01-01 08:20:31,1970-01-01 04:43:46,1970-01-01 03:36:45,van,43,102.69033831273778,4.892472045195862,"defaultdict(<class 'int'>, {4: 34, 6: 9})",ups,l,4,139.0,0.0,0.8273381294964028,0.17266187050359713,1.0,0.6043478260869565,1.0,189.15,39.638470588716785,190.78026944444446,19.255269444444448,248.04374003316124,3.2325581395348837,False
freight_fedex_30890_veh_cep_size_m_7_1,29424,59316,29892,10799,19093,1970-01-01 08:10:24,1970-01-01 16:28:36,1970-01-01 08:18:12,1970-01-01 02:59:59,1970-01-01 05:18:13,van,60,168.00511284940166,34.26060014191498,"defaultdict(<class 'int'>, {8: 10, 4: 45, 5: 3, 7: 2})",fedex,m,4,87.0,0.0,0.8390804597701149,0.16091954022988506,1.0,0.5272727272727272,1.0,171.78,62.497901979977414,189.89723333333336,18.372233333333334,252.65013531331073,1.45,False
freight_gls_31311_veh_cep_size_m_7_3,29461,58366,28905,9377,19528,1970-01-01 08:11:01,1970-01-01 16:12:46,1970-01-01 08:01:45,1970-01-01 02:36:17,1970-01-01 05:25:28,van,66,179.91306570742208,36.80665883848506,"defaultdict(<class 'int'>, {6: 1, 7: 65})",gls,m,7,76.0,0.0,0.013157894736842105,0.9868421052631579,1.0,0.46060606060606063,1.0,171.78,66.92766044316102,183.62704166666668,12.102041666666668,250.8097021098277,1.1515151515151516,False
freight_dhl_30449_veh_cep_size_l_7_4,29466,56218,26752,21920,4832,1970-01-01 08:11:06,1970-01-01 15:36:58,1970-01-01 07:25:52,1970-01-01 06:05:20,1970-01-01 01:20:32,van,29,23.602930404916265,4.5466184079386975,"defaultdict(<class 'int'>, {3: 29})",dhl,l,3,184.0,0.0,0.05434782608695652,0.9456521739130435,1.0,0.8,1.0,189.15,9.110731136297678,169.94951111111112,0.0,198.2607311362977,6.344827586206897,True
freight_gls_31311_veh_cep_size_m_7_2,29473,61675,32202,9310,22892,1970-01-01 08:11:13,1970-01-01 17:07:55,1970-01-01 08:56:42,1970-01-01 02:35:10,1970-01-01 06:21:32,van,68,179.84923374240648,37.37263614243295,"defaultdict(<class 'int'>, {8: 15, 7: 20, 6: 33})",gls,m,6,76.0,0.0,0.02631578947368421,0.9736842105263158,1.0,0.46060606060606063,1.0,171.78,66.90391495217521,204.57215000000002,33.04715,271.7310649521752,1.1176470588235294,False
