vehicle_id,Start time,End time,Tour Duration,Service Duration,Travel Duration,Start time formatted,End time formatted,Tour Duration formatted,Service Duration formatted,Travel Duration formatted,veh_class,service_num,tour_km,first_service_dist,raumsplit,service_dists,initial_delivery_distance,provider,veh_size,main_area_type,deliveries,missed deliveries,b2b_ration,b2c_ration,ration_check,vehicle_load_factor,vehicle_deliver_factor,vehicle_fix_cost,vehicle_km_cost,vehicle_time_cost,overtime_cost,vehicle_cost,deliveries_per_stop,Hannover,avg_dist_with_init,avg_dist_wo_init,median_dist_with_init,median_dist_wo_init,max_dist_with_init,max_dist_wo_init
freight_amazon_30177_veh_cep_size_m_11_3,40184,71583,31399,20138,11261,1970-01-01 11:09:44,1970-01-01 19:53:03,1970-01-01 08:43:19,1970-01-01 05:35:38,1970-01-01 03:07:41,van,51,73.40692593093627,15.700471408727894,"defaultdict(<class 'int'>, {2: 51})","{'3631383': 15.700471408727894, '2141278-2425707': 16.39540164936282, '2365394': 16.560298965836914, '603343': 17.051646906170248, '2365396': 17.591768090985386, '1467428': 19.266919941212517, '843352': 19.9873738733253, '603331': 21.026522623766123, '603332': 21.15006192486191, '843349': 21.469190189872723, '1397993-1397989-781325': 22.5529145830973, '246806': 22.703129519607483, '547911': 23.309087804405394, '3223007': 23.640951089968155, '3223011': 23.708603558195517, '617475': 24.620411095851246, '1453968': 25.872788408903435, '1453970': 25.970203152400156, '1620241': 26.293197838922307, '1620242': 26.386774642718013, '2862604-2405394': 26.95274302307333, '3634711': 27.013935871897296, '3742720': 28.06964966979348, '111884': 28.74007902964617, '164071': 28.92488499123607, '1453974': 29.37783274204316, '1620237': 29.96805328918934, '2547487': 30.143919126615884, '1993785': 31.41943929132368, '164077': 33.630702985922454, '1453966': 34.522198412115756, '781275': 35.19659935661828, '594935': 37.13231941021188, '2511344': 40.09969849870365, '111890': 40.70136705132056, '3225478': 40.93272905720258, '3511584': 42.282137948118056, '1402373': 42.68419596358769, '3748293': 44.153783735233894, '3748295': 44.2754885270937, '2469796': 45.851257592775156, '111892': 47.303866998086576, '3225502': 47.58206896025575, '3225500': 48.04533936770768, '2864636-2400790-2984873': 48.3631619913847, '111894-2400812-2864634': 49.10347325370013, '2984877': 49.503677147113535, '3195469': 49.645259222700474, '3225490': 52.110712706110746, '2985035': 52.947585789749745, '2361075': 57.523231869497444}",15.700471408727894,amazon,m,2,165.0,0.0,0.0242424242424242,0.9757575757575756,1.0,1.0,1.0,171.78,27.307376446308293,199.47086944444447,27.945869444444448,227.03324589075277,3.235294117647059,True,1.1279065072450478,0.8364552092153911,0.601668552616907,0.5959445498815423,15.700471408727894,4.575646079747699
freight_gls_30539_veh_cep_size_m_11_2,40454,61590,21136,11138,9998,1970-01-01 11:14:14,1970-01-01 17:06:30,1970-01-01 05:52:16,1970-01-01 03:05:38,1970-01-01 02:46:38,van,59,71.03467269268573,9.289978317889512,"defaultdict(<class 'int'>, {7: 11, 4: 32, 5: 16})","{'1056367-952260-952262-1664217-2071851': 9.289978317889512, '3065657': 9.580476050559977, '2680001': 9.85858645976894, '1206665': 10.001883682782935, '175516': 11.173756880091123, '3377819': 12.300112362877782, '1031915': 13.617099780154415, '1031917': 13.859426809022253, '2036635': 14.465422392327381, '1853265': 15.071339549647496, '1823978': 16.802818651412068, '3377821': 19.610427581243297, '1653414': 21.380225928805363, '3377054': 21.830571405568417, '3377056': 21.889089475550954, '3377058': 21.96168138138484, '3065654-769595': 22.386428207738728, '882515-882519-952259': 23.92019188166479, '2535995': 24.009655947687005, '2559072': 24.756177032197936, '717859': 26.283827699115527, '1056377': 26.925404448989614, '3377020': 28.422689723610407, '3377022': 28.55399828110456, '3377024': 28.74949215275541, '3204562': 31.05111178216197, '2041962': 33.401526074584915, '3447683': 33.65462556672886, '3447685': 33.791035018587465, '3103288': 34.51483367018678, '2680003': 35.71988893449246, '2536708': 36.91362216148825, '2637566': 40.51391891775911, '3640366': 40.69872022862329, '770931': 41.492681212748145, '861396': 42.17117468785453, '3377026': 45.10093227335035, '3447681': 45.29671240719347, '3377052': 46.52413439507669, '1164149': 47.27229394463183, '1994459': 47.78045332757916, '3377032': 48.18636632987715, '2653499': 50.50769162709931, '1424421': 51.18593604003214, '815964': 51.92976997045255, '2653471': 52.694761375897976, '2653451': 52.935562197862076, '2589583': 53.64804910812955, '2653519': 54.36662094461111, '2589483': 55.206964726410725, '2589581': 56.11129448194221, '815962': 56.292794997375424, '2653510': 57.002404789787434, '813155': 57.851862201715676, '2653551': 58.47139458588947, '813151-813153': 59.68965082055453, '815956': 60.798439922458584, '1424417': 61.49605262802554, '2570346': 64.00126514378466}",9.289978317889512,gls,m,4,90.0,0.0,0.0666666666666666,0.9333333333333332,1.0,0.5454545454545454,1.0,171.78,26.42489824167909,134.27231111111112,0.0,198.2048982416791,1.5254237288135593,True,1.0847672058268587,0.9432980487223301,0.7237986515993171,0.7211852440404378,9.289978317889512,3.6002967562708648
freight_ups_30952_veh_cep_size_m_10_3,40455,50657,10202,2418,7784,1970-01-01 11:14:15,1970-01-01 14:04:17,1970-01-01 02:50:02,1970-01-01 00:40:18,1970-01-01 02:09:44,van,18,43.6944031279527,16.74157344307525,"defaultdict(<class 'int'>, {6: 18})","{'1822710': 16.74157344307525, '1822712': 16.824923700250835, '1558398': 18.2634351186436, '2516056': 18.608118123926012, '2237190': 18.76368294128385, '2516054': 19.024624742073264, '2516065': 19.216255134315308, '788890': 20.089200043480865, '417250': 20.77923755504599, '417242': 21.172938535729713, '2516050': 21.85311128303831, '2516128': 22.017463602712798, '1558402': 22.499095505774, '2680695': 23.078436852698896, '2680870': 25.469753351921007, '2680872': 25.55988822957374, '652419': 26.52344762176895, '1001992': 27.269817566664646}",16.74157344307525,ups,m,6,20.0,0.0,0.65,0.35,1.0,0.1212121212121212,1.0,171.78,16.254317963598403,64.8110388888889,0.0,188.0343179635984,1.1111111111111112,False,1.5149898648147024,0.6193084778581998,0.5304866249930491,0.48163190306120285,16.74157344307525,2.3913164992221105
freight_dhl_30916_0_veh_cep_size_m_11_5,40522,75849,35327,15521,19806,1970-01-01 11:15:22,1970-01-01 21:04:09,1970-01-01 09:48:47,1970-01-01 04:18:41,1970-01-01 05:30:06,van,70,142.05484296458562,8.934471365897355,"defaultdict(<class 'int'>, {8: 58, 6: 12})","{'678647-678641-617552-617554': 8.934471365897355, '3042867': 9.176970790217728, '3042869': 9.266072687084367, '3273653': 9.347319371565808, '2041690': 9.954086812510901, '897518': 12.060517457581872, '2638988': 13.294423897760142, '1492354': 14.484160076833076, '847794': 15.827277305683841, '2639507': 18.64251767153156, '3042726': 18.724533255203774, '3042730': 18.8560142672282, '3042736': 19.098495561446917, '3042740': 19.232652060585036, '3042742': 19.27899327168341, '282841': 19.489650470160985, '2041685-2041701': 21.5814893358441, '928317': 22.124857545882993, '928323': 22.24700913488069, '928329': 22.37495020636628, '932156': 22.569011597298527, '781830': 23.286392058039617, '781832': 23.362472467820705, '2640012-282961': 26.478765615923304, '283192': 26.61955442827975, '283194': 26.660504720286536, '283206': 27.02153719264033, '283208': 27.073401513976524, '2041670': 29.357255499199415, '282943': 32.19469359710248, '3536907': 36.91576376260627, '1230082-1230080-928243': 38.33026159213659, '1443002-3536910': 41.075959219879714, '932158': 43.192518819475325, '932160': 43.25388877343009, '928347': 44.07177101040132, '2933281': 44.46007962932678, '892666': 46.104805346711615, '826506': 47.368096653270285, '282941': 49.474096363897175, '932192': 52.63952670827685, '928345': 52.83527670076285, '634415': 53.202375448327444, '635299': 53.543677672299935, '2639618': 56.44577341954306, '282931': 62.82762199281599, '791278': 65.02624443870046, '2743826': 67.78982505602232, '1072347': 70.67295584287044, '2566101-2612284': 74.15645022024208, '634402': 75.83798212525292, '634407': 76.01591342867157, '826500': 85.82566736905311, '282836': 95.62848550681713, '634398': 98.12444696551867, '283045': 100.79592764407882, '601195': 108.24281530186028, '282946': 110.67668111170872, '283048': 111.69728742136022, '282957': 113.58035351567321, '932206': 116.57683366490555, '282830': 119.66015822472163, '1492356': 122.2002399196933, '3037907': 122.88387392368638, '2797614': 123.63113611919894, '2207787': 125.85797922539054, '847779-847797': 128.54160925182757, '2207859': 130.51368237142853, '2207924': 131.65719623996455, '1492699': 133.4750773684189}",8.934471365897355,dhl,m,8,126.0,0.0,0.119047619047619,0.8809523809523809,1.0,0.7636363636363637,1.0,171.78,52.844401582825846,224.4245805555556,52.89958055555556,277.52398213838137,1.8,False,1.9067868195488415,1.804936318877124,1.3788075291905422,1.3431172288507653,9.80975394038154,9.80975394038154
freight_fedex_30627_veh_cep_size_m_7_2,40525,67060,26535,15170,11365,1970-01-01 11:15:25,1970-01-01 18:37:40,1970-01-01 07:22:15,1970-01-01 04:12:50,1970-01-01 03:09:25,van,44,82.36620807292742,14.688475459354766,"defaultdict(<class 'int'>, {4: 42, 5: 2})","{'1082437': 14.688475459354766, '3497359': 14.960309454493773, '2820917': 15.06629297270699, '3270433': 17.015370004640516, '787084': 17.244488378009034, '262191': 18.333534171260123, '3483000': 18.894503812336783, '3371311': 19.855252970873458, '2354748': 21.04897744044919, '140683': 21.933798045228716, '315440': 23.378068891447658, '224959': 24.679942456977184, '2843608': 25.75108028209182, '3271405': 26.144247653340003, '3271407': 26.289381094903746, '3271409': 26.394746586039798, '2981795': 27.2374815531958, '312302': 27.92947354160839, '222213': 28.249042046190226, '222215': 28.42335495970818, '2477421': 29.82759403286324, '2895000': 31.666028328468112, '1028962-1691784-3807348-1923053-1923060-1685725-1685723-1685721-1685719': 37.50078987181775, '2895059': 38.31257079688374, '1198592': 38.77233958089449, '940016': 41.09375587354741, '1334700': 42.17785046169999, '2455024-2455026-2455028': 44.797691981909686, '3810491': 47.88676325749705, '2020396': 48.23046155010983, '3762983': 48.58887898837042, '42212': 50.2415133311104, '2477690': 50.79439407432748, '302818': 51.51999930254707, '2477656': 52.06760335282693, '664432': 53.84227997484539, '664454': 54.07097851116231, '265271': 55.04341884472559, '2492123': 57.54787901902794, '3497369': 57.89198725854209, '3371315': 61.02028578250242, '627686': 64.4792303021371, '260657': 65.69373932138042, '224953': 67.798377618607}",14.688475459354766,fedex,m,4,122.0,0.0,0.8770491803278688,0.1229508196721311,1.0,0.7393939393939394,1.0,171.78,30.640229403129,168.57095833333335,0.0,202.420229403129,2.772727272727273,True,1.5408722186047046,1.2351140037035406,0.9665947460499797,0.9607491585366752,14.688475459354766,5.834761543349639
freight_dpd_31515_veh_cep_size_m_11_9,40544,45390,4846,121,4725,1970-01-01 11:15:44,1970-01-01 12:36:30,1970-01-01 01:20:46,1970-01-01 00:02:01,1970-01-01 01:18:45,van,1,96.4053100158144,48.68900319773959,"defaultdict(<class 'int'>, {7: 1})",{'867959': 48.68900319773959},48.68900319773959,dpd,m,7,1.0,0.0,0.0,1.0,1.0,0.006060606060606,1.0,171.78,35.86277532588296,30.785561111111114,0.0,207.64277532588292,1.0,False,48.68900319773959,0.0,48.68900319773959,0.0,48.68900319773959,0.0
freight_dpd_30173_veh_cep_size_m_11_1,40548,70376,29828,18449,11379,1970-01-01 11:15:48,1970-01-01 19:32:56,1970-01-01 08:17:08,1970-01-01 05:07:29,1970-01-01 03:09:39,van,80,90.9888964815828,14.525165244416206,"defaultdict(<class 'int'>, {5: 5, 2: 74, 4: 1})","{'938742': 14.525165244416206, '184550': 15.961829251394095, '3002082': 17.258182617170327, '344990': 17.417557424754712, '344992': 17.466115875240153, '3429889': 17.744180602439176, '541225': 18.365371275231034, '3685483': 18.938025892781727, '1892735': 19.41447042544088, '2401132': 19.774521022818703, '344986': 20.648239933081722, '1960176': 21.037790214070437, '344984': 21.106179356982253, '344982': 21.365134093219336, '1342930': 21.753691530361277, '3685609': 22.637690278503722, '3266066': 23.32090625990636, '802261': 23.713443662293724, '2744886': 24.155132665478906, '3006242': 24.564897689639146, '3006244': 24.670066848430544, '3006246': 24.719722920485417, '139328': 24.82182803145451, '1947601': 25.093881027125164, '3006264': 25.141733457451444, '3006266': 25.39724108407955, '2261260': 25.851581972321686, '2426548': 26.575143558942223, '1443268': 27.212163032650235, '802248-96736': 27.55272107394567, '1756455': 28.01801048985894, '3454223-80394-1447678-2405264-1447683': 28.699427024596837, '329945-1552623-2405225-1447679': 29.042642746797092, '1447680-1447681': 29.63009335897625, '3710779': 30.86139627795042, '2903490': 31.37902961762873, '2903492': 31.62704444734105, '1622551': 37.694989153589276, '3685613': 38.60951825300514, '1342994-3685626': 39.382228902170816, '3685619': 39.76576419541524, '3006240': 40.53678021168865, '3266072': 45.275430847940605, '1756463': 47.32393218402729, '1938486': 49.937294692487654, '119980-120100-119978-120102-3685245': 50.700387940425315, '3786419': 51.33734690156151, '643831': 51.43046178368035, '643835': 51.4804615387589, '2903510': 51.788696159034195, '2357779-2802563': 52.17248389976292, '3685455': 52.51012798450794, '3685457': 52.65291419151642, '3685453': 53.45048179810864, '2798419': 53.70081848974779, '465823': 53.92090383325204, '3183629': 54.376199591760724, '3685449': 54.700714930539036, '3685451': 54.77172166659897, '2860230-763609-763599': 55.00726112238109, '3786408': 55.66482821472236, '3786412': 55.813514230791746, '2798462': 56.07250518088649, '2261515': 56.65107110583932, '1528681': 57.19718276624231, '2040885': 57.418339879345446, '2558649': 57.82019728244618, '1563158': 58.034448658874595, '1563160': 58.410007850461064, '2040887': 59.41316950359338, '1756011': 60.5951196516802, '3222740': 61.261033709948784, '3685447': 64.44301461512387, '2261271-460090-460092-2261506': 65.57811405907354, '2798518': 66.24180045534496, '1241015': 67.76495023848742, '1594546': 71.32154361656113, '184321': 73.05745035083598, '1756110': 73.83906128905963, '499463': 75.07379303489942}",14.525165244416206,dpd,m,2,148.0,0.0,0.2297297297297297,0.7702702702702703,1.0,0.896969696969697,1.0,171.78,33.847869491148806,189.4906555555556,17.965655555555557,223.5935250467044,1.85,True,0.9384224129362428,0.7664383264618129,0.46029258721097754,0.455295758508683,14.525165244416206,6.067944706248227
freight_amazon_31311_veh_cep_size_m_11_8,40772,50595,9823,1473,8350,1970-01-01 11:19:32,1970-01-01 14:03:15,1970-01-01 02:43:43,1970-01-01 00:24:33,1970-01-01 02:19:10,van,9,89.36022515999183,41.35766293181379,"defaultdict(<class 'int'>, {7: 9})","{'1551881': 41.35766293181379, '2880152': 42.33646565121157, '2880110': 43.33384654040527, '1396328': 44.07887195833092, '2880021': 44.755692173393264, '1273946': 45.02316911507523, '260000': 46.17962592862381, '259998': 47.3241061353465, '259996': 48.33866410612874}",41.35766293181379,amazon,m,7,12.0,0.0,0.0,1.0,1.0,0.0727272727272727,1.0,171.78,33.24200375951696,62.40333611111112,0.0,205.02200375951696,1.3333333333333333,False,5.370962678458749,0.8726251467893684,0.9973808891936997,0.9880918042957383,41.35766293181379,1.15645681354858
freight_hermes_30655_veh_cep_size_m_10_3,40910,63792,22882,11689,11193,1970-01-01 11:21:50,1970-01-01 17:43:12,1970-01-01 06:21:22,1970-01-01 03:14:49,1970-01-01 03:06:33,van,63,74.87901092158933,11.949650129328385,"defaultdict(<class 'int'>, {4: 39, 2: 24})","{'675740': 11.949650129328383, '536642': 13.37554783578819, '537786': 13.954072358338683, '536699': 14.307225982455645, '3019312': 14.885079282034352, '537809': 15.408040228451757, '2361085-1751130-2714847': 16.139652817146086, '2714610': 16.279884373019915, '1751078': 16.536831910834334, '2097011': 16.62900416417798, '2097013': 16.65758591772613, '2097015': 16.74240454072116, '2714629': 17.21879196676834, '3613345-2250810': 19.102326549924324, '3388863': 19.186790325600764, '1294885': 20.05213702322435, '2097031': 20.34702719767771, '1374496': 20.983412860655665, '536630': 22.30595426958365, '536632': 22.429374291560674, '1919443': 22.6215267672553, '250174': 23.782519173660944, '250175': 23.898824470594324, '250176': 23.95169567626073, '1919441': 24.490290647320087, '2305691': 25.049416538193654, '3018641': 26.105511843191145, '3018643': 26.3971092977392, '537873': 26.769301269535152, '536701': 27.349255208464683, '536693': 27.762933696229524, '1211156': 28.73676635736503, '224734': 30.393918908354266, '3020959': 32.99443699412578, '2862616-537859': 36.89817394581383, '3785190-940782': 37.352477315973125, '1988604-2714703-2714633': 37.97366155032156, '1211645': 39.97933400410061, '727197': 41.815833075845696, '444648': 44.45588367506617, '444650': 44.77995775282643, '617497': 44.92830460947997, '617487': 45.441407231655056, '2476464': 45.74511709584967, '1604364-803832': 45.960121851147306, '806065': 46.30352531599671, '2405410': 47.02025735170513, '3761208': 47.537672607247316, '3761191': 47.725100649818046, '3761195': 47.84215973826615, '1620545': 48.052185464989776, '2097021': 48.80286397323843, '2305717': 51.673226314268575, '302584': 52.04074934992258, '3761206': 52.17377732688799, '2447951': 53.268659817510795, '803834': 53.4948442849208, '781267': 54.040268016385156, '2447943': 58.066570988839004, '2354348-2354451-781286': 58.18990793910302, '1604365': 58.62192628979127, '2354435-2354437': 59.20238470290942, '2476466': 59.795383382492325}",11.949650129328385,hermes,m,4,95.0,0.0,0.0736842105263157,0.9263157894736842,1.0,0.5757575757575758,1.0,171.78,27.85499206283123,145.36426111111112,0.0,199.63499206283123,1.507936507936508,True,0.9491330695633703,0.7717053750510313,0.5174152555421827,0.5152589388586328,11.949650129328385,4.026302972453848
freight_ups_30419_veh_cep_size_m_10_3,40940,63170,22230,12296,9934,1970-01-01 11:22:20,1970-01-01 17:32:50,1970-01-01 06:10:30,1970-01-01 03:24:56,1970-01-01 02:45:34,van,59,69.23296088147426,7.016369921117113,"defaultdict(<class 'int'>, {5: 47, 6: 12})","{'3295250': 7.016369921117113, '374765': 7.131446941423114, '1638311': 7.398009799421822, '727600': 7.434193935893241, '1638047': 7.992971034370678, '130305': 8.609693677165687, '1659975': 9.132574441898198, '2353586': 9.949677019191684, '2196452': 11.29017657879303, '2629707': 12.696789519045984, '2631932': 13.02094530897103, '2153773': 13.816464185565716, '2433712': 14.259696394283722, '2196436': 15.022044123241175, '2196448': 16.07305444388719, '1101229': 16.930486807382472, '1101233': 17.08623783758814, '308764': 18.557086904258078, '2196450': 18.98663845425729, '3505316': 19.795526803524666, '2433706-130303': 21.907115387002133, '1919499-1593928-728084-588614-588621': 24.03343728872891, '1369667-1252413-574696-577277': 24.48243343839734, '2433707': 24.93047907262616, '374753': 25.883001007867016, '2254752-1638035': 27.227527439811002, '2494896': 27.351181730014478, '2578361-2578373-2578368': 31.936493863584438, '728002': 32.21018641644253, '3752073-1637510': 35.08630575471502, '2196438': 37.51505602882107, '2712': 38.211230247137806, '2712340': 38.81727944250709, '865295': 39.81473496035017, '1101067': 40.616476389439214, '1428433': 42.920551071288905, '2235216': 43.26717600552374, '1900976': 43.35974640199413, '1144590-1900876': 44.85954911450262, '3414226': 45.125659688703244, '2196442-2624536-962869': 46.84901210591832, '3114959': 47.50181001018859, '427356': 48.256040518290874, '428745': 48.666994354914046, '428778': 49.044359814747814, '1647427': 49.74602630157779, '427354': 50.36079595920881, '427373': 51.2206841786166, '428750': 51.475275707110605, '3335556': 53.60241860676832, '3102690-374980': 54.158874139495396, '244057': 55.73445741704024, '3749356': 56.474120473221525, '3700426-3700437-879866': 57.96469861187558, '728115-1638039-2495032': 58.600771806278274, '2495077-2495033-1638040-728116': 59.10545970005387, '2934327': 60.4497613032106, '3126003': 62.29910097853884, '1388133': 62.791707355922945}",7.016369921117113,ups,m,5,99.0,0.0,0.9494949494949496,0.0505050505050505,1.0,0.6,1.0,171.78,25.754661447908425,141.22225,0.0,197.53466144790843,1.6779661016949152,True,1.0642662263715754,0.9616437488759627,0.7396630561812856,0.720664771505632,7.016369921117113,4.5853121335699605
freight_gls_30159_veh_cep_size_m_11_3,41055,62530,21475,10233,11242,1970-01-01 11:24:15,1970-01-01 17:22:10,1970-01-01 05:57:55,1970-01-01 02:50:33,1970-01-01 03:07:22,van,48,74.28991184431095,11.21858887272364,"defaultdict(<class 'int'>, {1: 15, 2: 32, 5: 1})","{'1342930': 11.21858887272364, '1342936': 11.449262169055297, '1342938': 11.659604919759804, '2389889': 12.548323450502833, '2090675': 13.040999658153462, '1988847': 13.769833336292772, '2084402-2084394-3525628': 14.47151989178633, '993368': 15.50773657390938, '333249': 15.705134897965614, '214368': 16.146960049785537, '1638638': 16.424111818094623, '1638640': 16.495544482188535, '1638655': 16.703015828729463, '2388363': 17.311481797335055, '3300178': 17.353336026805458, '1902630': 18.96062304709815, '3439180-2224729': 20.996707756040987, '2591582': 23.35689100868113, '642851': 23.624674801002104, '642853': 23.805177986111353, '994413': 24.651068828740918, '333245': 24.858035973618307, '214406': 24.987647891244855, '215669-3027758': 25.535041451569025, '1622547': 26.688529990976217, '3685604': 27.007608852039258, '3685364': 27.68482228186178, '2917247': 29.725085376086493, '3685380': 32.1851786987961, '215679': 33.579447887311815, '727837': 33.70080455592573, '2244020': 34.46347531623135, '214360': 35.16780607731218, '3685374': 35.29641212985738, '3360906': 39.98085957209236, '1638646': 41.05400045441935, '2917243': 43.05707625625861, '3456024': 43.08345358373829, '3525437': 43.707532288919055, '3276396': 43.95992709484807, '3231827': 45.79263542510512, '215672': 47.43056193431308, '3525580-1807165': 48.84204643708555, '214366': 51.95086761787039, '3092511-3092514-3630577': 54.44787487746461, '1254678': 54.74231135206604, '1254686': 54.95111160777283, '1638648': 57.058112485802454}",11.21858887272364,gls,m,2,83.0,0.0,0.180722891566265,0.8192771084337349,1.0,0.503030303030303,1.0,171.78,27.635847206083675,136.4259027777778,0.0,199.41584720608367,1.7291666666666667,True,1.188710676787551,0.97530901304423,0.6894499926580409,0.6772134298225225,11.21858887272364,4.684447442234983
freight_fedex_30169_veh_cep_size_m_10_2,41185,57378,16193,8794,7399,1970-01-01 11:26:25,1970-01-01 15:56:18,1970-01-01 04:29:53,1970-01-01 02:26:34,1970-01-01 02:03:19,van,36,55.52411154278264,13.509142692279758,"defaultdict(<class 'int'>, {1: 6, 3: 27, 2: 3})","{'132792-2364376': 13.509142692279758, '2708111': 14.034205447247999, '2708117': 14.169450062339092, '1561111': 14.380314893211509, '1180097': 14.773038153842524, '3825924': 15.57370771133872, '3806967': 16.403465731918704, '476154': 16.96733762452072, '2570292': 17.07156320190245, '2259592-1263846-2570214': 17.451204985355737, '2389897': 18.037808148092, '2847105-2847609': 18.33698666957147, '2263033': 19.085430729036172, '2708221': 19.159062872252612, '2389892': 19.309753456520287, '333589': 19.530119928766165, '2205684-2205682-360491': 19.908938044884394, '134918': 20.512075370465606, '2389907': 20.818792244700106, '1641943': 21.21289496776722, '2708217': 21.787437159625608, '63797': 22.26234845511234, '2708129': 22.31320754061131, '2613511-3207162-3207158-566388-2642441': 23.988226609676897, '566515': 24.277820807570517, '2847698': 25.795126360063414, '48257-48259': 28.13019330475975, '1648499': 28.50449744751453, '2614892': 29.812269684191723, '48228': 29.931592241392458, '3370074': 33.26378206489977, '3370079': 33.47729818635888, '1739507': 37.52330201231431, '2708120': 39.892540257241464, '2364367-1489964': 40.5229547698801, '2708082': 41.13219009051971}",13.509142692279758,fedex,m,3,71.0,0.0,0.8873239436619719,0.1126760563380281,1.0,0.4303030303030303,1.0,171.78,20.65496949391514,102.87053055555556,0.0,192.43496949391516,1.9722222222222223,True,1.1425608358477697,0.7892299256639986,0.49998702522748584,0.4749112954867307,13.509142692279758,4.046003825955431
freight_ups_30855_0_veh_cep_size_m_11_4,41228,60427,19199,14603,4596,1970-01-01 11:27:08,1970-01-01 16:47:07,1970-01-01 05:19:59,1970-01-01 04:03:23,1970-01-01 01:16:36,van,15,33.00843604848953,6.112459996956502,"defaultdict(<class 'int'>, {5: 15})","{'1484699': 6.112459996956502, '1427964': 8.529270013207451, '1396529': 9.021809186438485, '963232': 9.204851027827862, '344269': 11.090515720599646, '3133375': 12.368683967669334, '3700818': 13.24431957336566, '2522546': 14.182573213381106, '3348416-3348418': 14.67671752572391, '517978': 16.72851436306102, '1858438': 19.97259640193943, '3089982': 21.71125556333887, '776243': 24.357119591035747, '3089988': 25.37609382553001, '1801293-2760834-3603913': 27.421688240881174}",6.112459996956502,ups,m,5,120.0,0.0,0.8666666666666667,0.1333333333333333,1.0,0.7272727272727273,1.0,171.78,12.279138210038104,121.96698055555557,0.0,184.0591382100381,8.0,False,1.8281125493920782,1.5220877317089052,1.7386591613994398,1.508413704234564,6.112459996956502,3.2440820388784104
freight_ups_30657_veh_cep_size_l_10_4,41431,62078,20647,14134,6513,1970-01-01 11:30:31,1970-01-01 17:14:38,1970-01-01 05:44:07,1970-01-01 03:55:34,1970-01-01 01:48:33,van,20,51.68654398249486,8.877910667835389,"defaultdict(<class 'int'>, {4: 19, 7: 1})","{'2592293-2652526': 8.877910667835389, '3203502': 10.39843908061376, '262001': 10.880643351024293, '1122683': 11.50814576040486, '3388882': 12.663165846817789, '1185685': 13.031181038034314, '3822186': 13.746537415400695, '2557780-3373411-3373409': 20.855053470112445, '2335506': 26.633613386057462, '1009258-1661770': 27.820692879202184, '1346036': 30.918525402858272, '3494853': 32.51928413896718, '3494812': 32.607390935558364, '2363880': 34.798904445705325, '2941581': 37.44729787874805, '3545073': 37.82028862919409, '169720': 39.590045732878714, '2944800': 41.425855524866215, '1481561-770238': 42.116730462982, '1576957': 42.49901233437671}",8.877910667835389,ups,l,4,145.0,0.0,0.7793103448275862,0.2206896551724138,1.0,0.6304347826086957,1.0,189.15,19.951005977243017,131.1658027777778,0.0,209.10100597724303,7.25,True,2.1249506167188352,1.7695316666600696,1.353803952961547,1.1870794931447222,8.877910667835389,7.10851605471175
freight_dhl_30900_0_veh_cep_size_m_12_7,41472,52803,11331,6301,5030,1970-01-01 11:31:12,1970-01-01 14:40:03,1970-01-01 03:08:51,1970-01-01 01:45:01,1970-01-01 01:23:50,van,28,49.65797469329192,5.61074579995322,"defaultdict(<class 'int'>, {7: 21, 6: 7})","{'998171': 5.61074579995322, '755940': 5.888100916462799, '1476721': 6.663606244000865, '1965608': 6.728029075622766, '936448': 7.944038563903874, '1678749': 9.384868494622465, '801591': 10.320383259686961, '800943': 11.254785327264187, '40216': 11.751328350069583, '2704340': 12.402763722073889, '207094': 13.249144526529985, '1373925': 13.85342754223127, '3408875': 16.48068283230206, '179867': 16.81198932037325, '1510912': 17.16568449635211, '3408877': 17.34231886014661, '179873': 17.65495175662791, '1403597': 20.370820296164364, '1403599': 20.44553689325082, '3408844': 23.586712467430363, '1373947': 27.030051031897845, '1403605': 28.09302285422771, '785225': 28.460643267920297, '1965604': 29.934279959242097, '1373957': 35.31316769361915, '1038677': 36.95727157214298, '1096071': 37.92056001549169, '3408879': 41.205763214239205}",5.61074579995322,dhl,m,7,51.0,0.0,0.1568627450980392,0.8431372549019608,1.0,0.3090909090909091,1.0,171.78,18.472766585904598,71.98332500000001,0.0,190.2527665859046,1.8214285714285716,False,1.471634400508543,1.3183339783068884,0.9349584163208613,0.934402067577226,5.61074579995322,5.378887734377052
