,osm_id,code,fclass,name,geometry
920,46353641,7209,commercial,enercity,"POLYGON ((548871.8596452554 5802781.837666083, 548879.6794774106 5802790.369413636, 548895.5680700945 5802798.124742198, 548923.3613233233 5802811.671546861, 548944.2449608372 5802817.585602522, 548955.9871720335 5802819.170669191, 548970.5474474811 5802818.759241638, 548976.5091153836 5802818.317953937, 548984.13379005 5802818.382664998, 548994.1489889759 5802814.944902995, 549005.0181475839 5802811.215314288, 549009.4062633065 5802810.858522925, 549042.3704678671 5802797.359715147, 549043.2423351172 5802799.370694785, 549063.1134042186 5802792.104506075, 549049.5723148104 5802756.484465976, 549043.689535131 5802741.475394356, 549053.9511832474 5802717.416547454, 549055.5510490285 5802713.3277747715, 549056.766738479 5802710.214076426, 549059.5322713109 5802702.566153793, 549061.9238256968 5802694.870011534, 549064.1656150356 5802687.17237836, 549062.873387894 5802682.932433529, 549047.8851323368 5802675.686109176, 549018.4189693737 5802661.2098030755, 548976.8742408481 5802640.573283322, 548972.449110916 5802640.529278648, 548887.0375961191 5802766.537262557, 548882.1219840366 5802764.475048535, 548871.8596452554 5802781.837666083))"
921,46653691,7203,residential,,"POLYGON ((549381.6941569997 5802590.06422747, 549463.8498933944 5802694.207310485, 549457.0473904909 5802736.999324866, 549510.908315692 5802741.812092223, 549548.4029693216 5802585.431352541, 549580.0274766316 5802489.561361861, 549495.8007656741 5802463.329496714, 549467.6020983047 5802452.812223592, 549456.9851924567 5802449.613162553, 549404.837915938 5802447.41009195, 549404.8219073156 5802466.654242977, 549404.7989407046 5802474.373985162, 549404.7524233083 5802481.726403161, 549404.7258859075 5802489.80207387, 549404.6806205073 5802505.1748223, 549404.6588779887 5802512.093657828, 549404.8119313647 5802525.343734944, 549407.5878670579 5802540.477812123, 549421.013860615 5802556.1637045285, 549393.3157497454 5802579.957920996, 549381.6941569997 5802590.06422747))"
922,46738143,7203,residential,,"POLYGON ((551131.9789042424 5800573.937013982, 551197.0316898013 5800627.417602685, 551279.7868728576 5800680.794029773, 551321.1616023263 5800594.213448431, 551311.113525109 5800588.4356224, 551288.3377887363 5800568.62044808, 551286.9343431096 5800567.337716167, 551259.8368644939 5800543.884679956, 551217.3431175901 5800506.845206422, 551194.0664211264 5800526.00346111, 551138.6798802274 5800568.177614513, 551131.9789042424 5800573.937013982))"
923,46817951,7212,retail,,"POLYGON ((549893.244854825 5803157.644598554, 549893.7962805084 5803171.755303172, 549893.6684990902 5803176.303687473, 549893.342341354 5803178.258190764, 549907.9313607046 5803178.951108127, 549954.9600063629 5803178.282229912, 549960.3457088829 5803178.214508181, 549959.740030274 5803174.8378175255, 550037.6405118053 5803181.72472022, 550045.4306331363 5803126.607023079, 550045.8324514488 5803122.573125971, 550047.0539471805 5803111.572865471, 550077.5618653334 5803100.047183204, 550100.7421930997 5803091.428338068, 550122.0545228417 5803096.450756209, 550155.1208629812 5803105.8089383235, 550156.4485218616 5803099.114738787, 550161.3595589217 5803077.484247656, 550134.4477021281 5803065.429951584, 550115.9529508126 5803057.143477716, 550097.89335496 5803048.905997181, 550073.1857762241 5803037.642017488, 550063.8540053943 5803033.420163196, 550047.8622482654 5803038.741694637, 550033.4553676578 5803043.534308775, 550030.7869047194 5803049.536356941, 550026.398991834 5803054.575405445, 550021.1058833493 5803060.929008156, 550006.3933601651 5803066.330410559, 550007.7245801789 5803069.992572614, 549953.1373353461 5803093.544031529, 549947.2886851166 5803096.287929184, 549942.4909164804 5803098.119207376, 549929.831187621 5803103.185690982, 549929.6630528241 5803107.010611114, 549918.3260669316 5803111.211747352, 549918.0294506889 5803112.265511841, 549905.1698503725 5803116.907323242, 549902.7254643891 5803130.375852363, 549900.1154878454 5803142.719189849, 549896.9497667903 5803157.5041573215, 549893.244854825 5803157.644598554))"
924,46817952,7212,retail,,"POLYGON ((549973.6382739173 5802959.163857047, 549978.2212006509 5802966.440908305, 549987.0436035342 5802990.680463605, 549989.585334238 5802989.782980773, 550017.8692601912 5803000.882627501, 550026.1916651326 5802998.586650367, 550049.5442853485 5803009.224801925, 550067.9852888351 5803002.737917906, 550080.8321823708 5802998.051900271, 550095.1067157415 5802992.902110557, 550095.691529274 5802994.977107843, 550119.3304167355 5802986.841336394, 550124.1249791671 5802986.011347667, 550128.9716662791 5802987.417801115, 550193.0439684475 5802965.27755388, 550215.7066270865 5802954.762895685, 550219.2688578872 5802953.275245339, 550222.7099176204 5802951.652874733, 550242.6552607103 5802944.570165093, 550253.2405727156 5802940.706936514, 550252.5371453038 5802937.58506095, 550256.9571408496 5802936.773625958, 550262.3135233192 5802933.602357492, 550269.9615378887 5802931.366649089, 550278.5807676687 5802928.695911663, 550276.6994461888 5802923.581948725, 550317.0129474944 5802851.421242179, 550322.1554749759 5802841.873846088, 550315.2224234532 5802838.08761634, 550320.254741907 5802831.331196018, 550360.3784039735 5802759.891947215, 550386.4531158276 5802713.4715642, 550389.1125131003 5802708.415142324, 550362.0877121361 5802692.609716975, 550355.6579160002 5802688.861952247, 550310.5257481441 5802677.36576549, 550273.9942154606 5802665.045624086, 550266.0922164001 5802684.120346422, 550263.4030950927 5802688.764944476, 550246.4735597479 5802709.794369797, 550234.2468990786 5802640.901606878, 550193.7355895384 5802571.431319631, 550210.2272485592 5802548.6285477085, 550189.8554611477 5802526.584668684, 550153.4207839115 5802577.494728735, 550116.1746660126 5802623.913857827, 550103.7137550189 5802647.447623791, 550095.4538549731 5802662.948193468, 550072.8033867712 5802689.570959913, 550066.5291053555 5802697.293906139, 550062.6271695908 5802702.716078658, 550056.6949180895 5802710.9542136695, 550048.2923924213 5802725.774851821, 550040.6954329846 5802741.727203819, 550034.154649413 5802760.949602457, 550026.4506453966 5802784.098056399, 550019.0001057491 5802815.814505572, 550015.1748514496 5802840.515225977, 550008.3153950474 5802873.0386162335, 549991.9590038817 5802918.258092132, 549986.5710522047 5802931.262866878, 549973.6382739173 5802959.163857047))"
925,49788424,7203,residential,,"POLYGON ((554012.1861352635 5796740.066464834, 554048.5660185578 5796753.935927678, 554070.8550422089 5796689.438702901, 554033.5662201412 5796678.228879886, 554016.8395012175 5796728.470624315, 554012.1861352635 5796740.066464834))"
926,50299988,7209,commercial,Deutsche Bahn Regionalverwaltung,"POLYGON ((552647.0700762611 5801501.176716676, 552794.2527335441 5801731.3274723925, 552849.8599781472 5801693.512554973, 552700.88615357 5801466.67816246, 552647.0700762611 5801501.176716676))"
927,50370329,7203,residential,,"POLYGON ((546414.4264657705 5803610.52402956, 546427.4008224104 5803613.416186159, 546445.057560724 5803609.188822024, 546455.1707348404 5803607.982751972, 546462.4793063006 5803606.783605777, 546464.1519297422 5803606.988495393, 546472.1651303248 5803606.140851202, 546476.098067285 5803605.588414939, 546479.1044758352 5803605.11622519, 546599.7280084712 5803594.954669069, 546603.6756355976 5803689.933686436, 546603.5877868431 5803699.933153825, 546602.507151877 5803709.82310942, 546600.3926877802 5803719.625412898, 546603.8596254016 5803720.1143063605, 546656.5702672313 5803785.042642039, 546737.7499018562 5803736.233844077, 546814.9928892287 5803691.404624296, 546857.1083960551 5803651.314607698, 546857.0080847206 5803633.960508139, 546860.4513299944 5803621.923945367, 546853.7302725052 5803564.23864387, 546859.788294016 5803562.850203381, 546870.8788752685 5803481.162403795, 546854.7881960671 5803480.252832651, 546837.4596988201 5803430.564769404, 546814.9222303849 5803422.497020688, 546797.5767811007 5803380.973822478, 546793.0529285247 5803383.511550116, 546757.7220388388 5803398.5823735865, 546753.7645737833 5803399.5459355125, 546728.0503354169 5803401.248494207, 546725.8109933313 5803402.651089029, 546713.2854441474 5803410.530251009, 546698.8544079122 5803420.504893534, 546686.3075377807 5803430.64205246, 546673.1506994497 5803441.218412593, 546660.8731930709 5803450.957731658, 546652.6347309159 5803457.587314726, 546647.3038440682 5803461.97520222, 546638.4945599145 5803469.222333244, 546630.7074033535 5803475.644875076, 546588.2062819258 5803509.770806549, 546548.929259777 5803541.346857748, 546508.520149182 5803568.87458337, 546467.3779729493 5803591.178655534, 546463.1004826144 5803592.895845905, 546449.2755185579 5803598.627636559, 546420.57676871 5803608.713217108, 546414.4264657705 5803610.52402956))"
928,50733024,7203,residential,von-Soden-Kloster/Ratskloster/Stift zum Heiligen Geist,"POLYGON ((552247.4198817869 5802294.411168821, 552343.6380536318 5802304.865890544, 552358.6368621311 5802187.166683526, 552262.5102699024 5802175.566910734, 552247.4198817869 5802294.411168821))"
929,50761762,7204,industrial,Industriegebiet Hainholz,"POLYGON ((547643.8611187651 5806887.000185368, 547645.045544013 5806887.623473673, 547676.0320298356 5806903.719688273, 547682.0227797771 5806906.770094078, 547869.6711524429 5807004.125044453, 547844.2909675743 5807053.079093558, 547830.3706540895 5807079.91915404, 547812.1941094747 5807114.960683324, 547785.2347679345 5807166.936500682, 547883.652272489 5807218.396350869, 547895.6405389543 5807223.696838893, 547919.8888260162 5807198.025483087, 547931.68718337 5807185.125492029, 547940.1143557332 5807172.6487436555, 547965.6521981852 5807126.3998223925, 547973.2766131841 5807120.923362543, 547981.1261229393 5807120.26576348, 547993.597581487 5807104.647126385, 548034.9206990144 5807030.253402268, 548090.7603774968 5806926.779429282, 548140.7986449343 5806837.999586975, 548401.2916542799 5806355.87612877, 548421.7059212558 5806307.777016071, 548444.0386037453 5806256.281836995, 548449.8523322241 5806228.295714113, 548451.3478449755 5806211.8470557155, 548384.8087988707 5806179.311015067, 548089.991167332 5806023.611129649, 548029.4466871368 5806136.194152452, 547773.6375173434 5806627.637320752, 547674.3095423657 5806825.969213485, 547643.8611187651 5806887.000185368))"
930,50770477,7203,residential,,"POLYGON ((545309.2882127261 5807212.535497205, 545320.3673668044 5807222.293066233, 545334.4421507835 5807232.489857787, 545342.2531142941 5807238.157154694, 545365.1880256002 5807254.564965123, 545437.5318018476 5807304.945260126, 545452.1900315579 5807316.727371545, 545460.9626010185 5807327.242614978, 545467.8467038212 5807336.7503923895, 545474.2848456107 5807350.347624746, 545480.0524315705 5807365.840839173, 545482.0757972106 5807377.261478307, 545482.7888571986 5807387.679977955, 545480.340271237 5807459.739748772, 545480.0838819097 5807466.133580015, 545490.8142173484 5807467.178364098, 545686.0770146853 5807487.954831038, 545823.4884415901 5807502.292849957, 545937.3089947107 5807513.911405072, 546081.7098249838 5807529.85705497, 546096.8219343555 5807531.444805381, 546098.1652413079 5807519.477009748, 546098.6384474036 5807514.709313466, 546100.0837821038 5807496.212773921, 546101.4376959455 5807481.66434541, 546105.4854596301 5807438.06342772, 546198.0233983615 5807449.032419003, 546231.8079053363 5807452.664853607, 546272.0203458779 5807456.992064798, 546305.3765892552 5807460.5876048505, 546370.2415785564 5807479.030414153, 546387.7444229118 5807437.736871255, 546401.8354646288 5807401.227824137, 546420.8805886069 5807352.251238336, 546450.2444455684 5807279.544875302, 546460.9801221092 5807252.693181917, 546568.1965195457 5807294.898999035, 546575.0820099079 5807296.143338587, 546585.2131884121 5807295.115794413, 546648.1874599608 5807272.074560369, 546660.4568183139 5807267.94164712, 546728.1551815224 5807243.900610711, 546842.7798092315 5807203.699329561, 546859.1403947831 5807197.848308035, 546862.5557910564 5807195.633831546, 546874.4686175089 5807171.141362339, 546904.8937316214 5807185.536535248, 546935.3306655195 5807198.675014295, 546977.7558213886 5807214.353197888, 547016.9593562812 5807226.886263025, 547019.4009959847 5807227.632660184, 547072.2824799783 5807240.975527346, 547103.6865038989 5807248.228661343, 547117.086115975 5807216.34249778, 547124.4797362874 5807189.4045590125, 547128.9219884288 5807153.8729573805, 547128.900113257 5807119.9560354045, 547126.2455899771 5807091.7315607155, 547111.5020315931 5807008.951004321, 547099.4709113565 5806943.34950323, 547105.5146779645 5806941.605319308, 547104.9979029284 5806938.741533357, 547098.901452687 5806938.883375236, 547094.7819749622 5806936.452292434, 547080.4279397792 5806878.248232751, 547059.8691189792 5806849.229513803, 547048.1235104897 5806834.022044246, 546879.2621284712 5806574.013348368, 546846.9515308209 5806587.888426975, 546740.3897311928 5806630.747138189, 546618.6182191311 5806682.251792959, 546585.4454686616 5806696.810076951, 546504.3180810639 5806732.395088637, 546484.1032110839 5806740.702617026, 546373.1957971201 5806786.286840151, 546339.0820364917 5806800.515302376, 546218.76596577 5806850.074535585, 546202.7924844999 5806852.33832469, 546129.6922036204 5806853.687806942, 546103.5191095684 5806854.043075667, 546097.680719826 5806846.969206035, 545876.2119866909 5806845.699307568, 545874.2540620975 5806931.623785085, 545873.0661086251 5806972.926627222, 545872.9031795346 5806979.454798824, 545869.1555077666 5807018.787097705, 545863.6431484248 5807076.668626553, 545860.7469694042 5807107.132054661, 545776.2033164935 5807095.965832251, 545761.2676577313 5807099.386456491, 545658.090235029 5807122.132330113, 545555.167199618 5807139.554397918, 545525.2461826431 5807143.749095051, 545507.3595543086 5807146.342252949, 545337.0796701699 5807191.356033558, 545314.7339762304 5807208.40311913, 545309.2882127261 5807212.535497205))"
931,50770478,7209,commercial,,"POLYGON ((546096.8219343555 5807531.444805381, 546114.9888779412 5807532.938888777, 546124.2657079 5807533.737826815, 546150.8533546374 5807535.933975445, 546179.3369190982 5807538.314931328, 546211.3988794194 5807540.618442929, 546237.9019103372 5807541.67963464, 546252.9144344778 5807542.276906212, 546267.4370677209 5807542.89186172, 546298.3223899419 5807543.738767882, 546327.6597806446 5807544.282063288, 546333.923060814 5807544.3966978, 546345.7156137158 5807545.286504029, 546349.0319855383 5807536.930372149, 546351.3543149378 5807530.845263466, 546358.7893868642 5807511.281741312, 546370.2415785564 5807479.030414153, 546305.3765892552 5807460.5876048505, 546272.0203458779 5807456.992064798, 546231.8079053363 5807452.664853607, 546198.0233983615 5807449.032419003, 546105.4854596301 5807438.06342772, 546101.4376959455 5807481.66434541, 546100.0837821038 5807496.212773921, 546098.6384474036 5807514.709313466, 546098.1652413079 5807519.477009748, 546096.8219343555 5807531.444805381))"
932,50891390,7203,residential,Studentenwohnheim Schwesternhaus,"POLYGON ((552245.6174561965 5802413.618898432, 552317.4464589073 5802422.512991603, 552322.8009610708 5802376.116103171, 552330.1772648013 5802315.034793536, 552258.3584381626 5802306.318633969, 552245.6174561965 5802413.618898432))"
933,50894940,7209,commercial,,"POLYGON ((552077.0774040472 5802248.467260406, 552186.4199309674 5802259.39138874, 552189.5130586729 5802229.022327445, 552161.8497925657 5802226.193029385, 552164.9997024704 5802186.591656888, 552120.7266869544 5802214.800592294, 552077.0774040472 5802248.467260406))"
934,50913818,7212,retail,WP-Eberhard-Eggers-Platz,"POLYGON ((547782.6790034001 5799164.836753408, 547786.8459662679 5799225.579527744, 547882.4611666944 5799216.651532437, 547880.1332787565 5799155.381454493, 547782.6790034001 5799164.836753408))"
935,451120,7203,residential,,"POLYGON ((548860.3317771371 5799804.171698989, 548860.2875525521 5799815.506427168, 548860.4030775696 5799820.346431429, 548860.097256252 5799838.141503162, 548860.2359350863 5799875.696876774, 548861.6704828098 5799966.014235046, 548862.5802284984 5800141.557107258, 548863.2752376441 5800209.56391212, 548863.4423885073 5800222.936402353, 548912.5330264637 5800221.154067453, 548917.2420194703 5800319.10157692, 548916.8587961111 5800326.8288317565, 548914.1804163875 5800333.14282959, 548906.7663150396 5800338.241831991, 548902.8564750713 5800339.6046378175, 548929.9596889217 5800359.573933959, 548943.6037141703 5800370.53289206, 548942.1816033501 5800383.411285068, 548862.8564263823 5800384.415127837, 548863.2232196998 5800494.444518476, 548910.6108036824 5800493.779951682, 548930.1959983911 5800493.573903249, 548930.2843965589 5800523.775975803, 548967.5589754926 5800517.394030455, 548975.3077394117 5800470.372731773, 548967.5250179898 5800395.354163858, 548995.0028061243 5800396.773002849, 548998.8307920138 5800370.069374165, 548998.943897449 5800331.971386368, 548993.1478176796 5800241.443680933, 548989.6509814423 5800168.347636518, 548990.2314967231 5800146.951167713, 548990.0962568762 5800131.087249915, 548986.6746858641 5800064.110072841, 548985.5636249986 5799981.237679087, 548984.8342116938 5799936.045469068, 548984.111067216 5799908.729303646, 548984.0387184403 5799896.814973382, 548983.41884928 5799885.840727193, 548981.7979335489 5799877.570745973, 548979.7003315266 5799870.653134886, 548975.1351576851 5799861.141405671, 548968.6153709171 5799848.829308822, 548957.8382362832 5799831.669446917, 548953.4398545405 5799828.677953294, 548948.0338731232 5799823.56293301, 548936.6351936532 5799817.531889024, 548927.8243201838 5799813.651205835, 548921.4090586643 5799810.695342056, 548914.1197501364 5799808.631842724, 548903.2927089826 5799806.088303725, 548894.2690758882 5799805.108886354, 548882.0322496478 5799803.897392719, 548860.3317771371 5799804.171698989), (548911.0434606724 5800126.197463039, 548979.0790243989 5800123.079843566, 548979.9592794783 5800144.179360991, 548911.7953630479 5800147.217823373, 548911.0434606724 5800126.197463039))"
936,52091579,7209,commercial,,"POLYGON ((552292.413313813 5801135.258900074, 552311.4334162206 5801145.105268963, 552323.9312268368 5801151.5118855275, 552323.6180010301 5801154.712261236, 552340.0576029825 5801160.626829165, 552342.4714484729 5801145.612869229, 552372.509189248 5801051.200356231, 552391.1327642581 5800993.943055259, 552369.1047183523 5800987.0233939905, 552351.049878099 5801039.492387581, 552349.199860083 5801043.099145036, 552335.9982245053 5801038.809671039, 552329.1682943121 5801052.786699054, 552292.413313813 5801135.258900074))"
937,52091580,7212,retail,,"POLYGON ((552434.0300495896 5801200.504220088, 552439.6936664958 5801204.6136189755, 552472.0944625661 5801183.923132772, 552491.2022350671 5801187.408227091, 552506.6505815831 5801209.620540326, 552511.8728708128 5801217.429603521, 552518.3352905225 5801227.098470506, 552522.8939179033 5801233.910438664, 552529.5373138092 5801243.84822589, 552534.3304593038 5801251.018672782, 552545.0260731878 5801267.985545897, 552562.9327845451 5801258.25395712, 552587.5918914722 5801242.498557013, 552556.6286294553 5801193.534164833, 552525.7141749904 5801145.6828989135, 552497.3181933938 5801161.84375438, 552489.3711190796 5801166.219802006, 552476.2377693274 5801173.4662292665, 552434.0300495896 5801200.504220088))"
938,52092268,7209,commercial,Landwirtschaftliche Sozialversicherung Niedersachsen-Bremen,"POLYGON ((551662.6661154783 5800773.817861171, 551702.3485597367 5800803.667971963, 551762.9255684651 5800849.233495017, 551811.6475291661 5800760.954241108, 551832.22601197 5800723.238011398, 551819.7149299622 5800718.578993666, 551718.1031400841 5800669.9456131365, 551692.097067542 5800725.158936833, 551681.6686177914 5800745.973677243, 551662.6661154783 5800773.817861171))"
939,52092352,7203,residential,,"POLYGON ((551653.5086069647 5800603.214243318, 551743.2161321903 5800646.648734883, 551799.1266277751 5800534.962211873, 551754.9774620846 5800513.874605755, 551765.1996345973 5800455.703684488, 551735.1167047326 5800467.624126261, 551709.825821761 5800491.56437528, 551672.1160089152 5800566.333247537, 551653.5086069647 5800603.214243318))"
940,52092494,7203,residential,,"POLYGON ((551521.5118991839 5800536.479463109, 551609.9733731551 5800579.442378064, 551650.1853265418 5800496.556553321, 551616.1766694426 5800480.126178374, 551621.6546955568 5800468.280952843, 551567.5585050584 5800442.696922361, 551521.5118991839 5800536.479463109))"
941,52432078,7204,industrial,,"POLYGON ((547321.1136270456 5800510.72073389, 547420.2488573695 5800584.200640055, 547563.7853481029 5800719.614337707, 547788.7084926058 5800673.490878621, 547798.5981108396 5800661.58421985, 547796.5756673899 5800639.761973193, 547864.5371989518 5800611.866808499, 548011.1625557452 5800593.214630598, 548324.5493405741 5800553.350887519, 548615.7474781396 5800508.894152562, 548676.3638065853 5800503.986189145, 548785.7694553195 5800538.472830884, 548850.9232294185 5800543.756865541, 548930.3887154867 5800541.397156846, 548930.2843965589 5800523.775975803, 548930.1959983911 5800493.573903249, 548910.6108036824 5800493.779951682, 548863.2232196998 5800494.444518476, 548862.8564263823 5800384.415127837, 548859.8580333033 5800346.063829095, 548856.3198652565 5800353.22586811, 548407.8743034846 5800400.014892076, 548406.9400820483 5800387.636041511, 548443.4715749368 5800351.542260623, 548465.3940849465 5800314.582018147, 548472.2966085213 5800281.111615075, 548482.9761519682 5800198.844857704, 548460.6323892808 5800051.334813432, 548360.7567759056 5800062.75692138, 548346.5195770962 5799863.412270237, 548337.53486181 5799862.634481853, 548340.2877475901 5799907.023179979, 548286.7606593989 5799911.47087916, 548282.902187934 5799874.1906173555, 548136.664148012 5799887.844239911, 548141.241633803 5799934.619986737, 548084.7866647579 5799940.376131905, 548080.3351128459 5800081.070900497, 548064.3737588561 5800081.838504513, 548061.3536090623 5800081.386350846, 548011.1590434765 5800086.61479979, 548009.3272202329 5800085.851663266, 548001.6452307699 5800086.344158364, 547975.7061962938 5800142.200003267, 548006.0425440263 5800340.554484111, 548065.418582938 5800334.436659699, 548081.0705257839 5800425.348383532, 548109.3194803603 5800426.614074458, 548112.8490036966 5800471.154848368, 548035.9431117631 5800477.824233194, 548002.0057129 5800418.626445141, 547910.3562941939 5800424.865003887, 547760.9714358713 5800478.277585095, 547672.2504285175 5800488.953948426, 547332.3105911255 5800485.299200754, 547322.2926671677 5800491.499052832, 547321.1136270456 5800510.72073389))"
942,52481958,7203,residential,,"POLYGON ((554753.8341697976 5801603.565878148, 554936.8617811615 5801701.626456714, 555031.5153143399 5801752.218420816, 555160.4339193848 5801818.079823764, 555153.5877053489 5801829.227373944, 555062.2052929417 5801977.890802716, 555054.6246003936 5801990.209428558, 555045.7190978744 5802004.693582088, 555067.6376800623 5802012.769920261, 555073.2763942502 5801999.951266183, 555144.4243926826 5802024.853133095, 555236.778528106 5802055.678204586, 555324.2491158951 5802073.7687049145, 555341.6582629317 5802083.731224413, 555328.2447091893 5802103.01434259, 555431.6545538597 5802155.659315566, 555446.2391920778 5802129.759688427, 555481.8315013641 5802061.535852269, 555455.5385066209 5802043.485705613, 555445.9939730027 5802038.416912949, 555456.699665083 5802017.768727412, 555472.674583443 5802000.28352439, 555481.5812169533 5801980.3715704465, 555431.1868460793 5801948.512139402, 555408.34512619 5801934.138679477, 555424.4682968749 5801913.773846353, 555251.165214767 5801827.573157092, 554772.002837406 5801577.314803334, 554761.7172018168 5801595.888896668, 554753.8341697976 5801603.565878148))"
943,52491598,7203,residential,,"POLYGON ((556108.9031450762 5801739.242172751, 556163.5534992223 5801734.514209706, 556178.6665092125 5801733.195896435, 556179.7316508249 5801729.370219089, 556194.7482139283 5801735.314910469, 556203.7046838475 5801739.3883978585, 556215.3426862599 5801745.394726372, 556219.4251474895 5801747.499277344, 556227.7290708801 5801752.655527169, 556235.8443686898 5801723.625187322, 556248.3943365169 5801680.773702507, 556245.2974817395 5801674.653446325, 556126.2475866161 5801675.954367591, 556123.4214216459 5801686.111868289, 556112.8380800834 5801725.604317901, 556108.9031450762 5801739.242172751))"
944,52492944,7203,residential,,"POLYGON ((553146.3657130518 5808477.142616629, 553153.0932574822 5808531.701321629, 553156.1848570079 5808529.432058955, 553212.0753825502 5808488.287921588, 553230.4816116256 5808513.694479681, 553258.6805811482 5808493.898624942, 553459.3271459216 5808353.14263472, 553504.3354538605 5808316.867035407, 553543.8552123803 5808288.16321248, 553554.6906621701 5808280.527719882, 553617.7986731951 5808234.193894846, 553615.1516565282 5808230.583052665, 553585.5575565569 5808189.045455851, 553583.7646795756 5808186.934576126, 553577.9579447277 5808191.176328677, 553568.8069640202 5808178.395090598, 553516.1489823336 5808191.259532904, 553512.0485090554 5808189.957870044, 553418.1410552344 5808059.618579847, 553410.1292883178 5808052.723568415, 553386.5721693814 5808054.3810527725, 553290.3626428443 5808120.182100815, 553279.201123161 5808103.942271037, 553268.1895234536 5808111.520838677, 553279.1893202494 5808126.368375236, 553154.3591067987 5808210.850814977, 553146.3657130518 5808477.142616629))"
945,52492989,7203,residential,,"POLYGON ((553180.2361809342 5808586.847970765, 553181.1288129966 5808593.598849522, 553199.2144064887 5808624.7307560695, 553207.3379358916 5808639.458037816, 553203.1307662338 5808654.952907046, 553203.0947689322 5808658.278632153, 553204.3144733934 5808661.195232101, 553213.4359054054 5808674.820914638, 553215.1633359242 5808678.577324013, 553218.2450922773 5808680.980129188, 553352.3351877386 5808718.542705766, 553422.4752844456 5808667.721908586, 553424.1872674868 5808671.633964113, 553420.1870410788 5808709.323565698, 553421.7595754869 5808712.299677612, 553431.232378877 5808714.182504896, 553441.1870680513 5808715.52550701, 553447.6265947416 5808738.700364627, 553562.1886562172 5808798.226837818, 553626.2304659681 5808808.44741839, 553702.2611628622 5808819.255904336, 553699.2155850763 5808838.467412067, 553705.8165432013 5808839.273729089, 553784.6752911921 5808848.857374328, 553803.7778404872 5808824.548808332, 553784.6097144744 5808617.452013541, 553784.7619266561 5808614.728261923, 553815.3599402399 5808612.004020934, 553835.4790525261 5808609.843763148, 553813.6391136379 5808351.123855383, 553793.2988321936 5808134.736838936, 553791.6835616402 5808132.561080911, 553787.8403039252 5808131.373243606, 553783.5991893377 5808131.738436749, 553488.2041771628 5808349.329701576, 553459.8322906196 5808370.479529579, 553339.6789179336 5808460.425560445, 553272.4218709175 5808509.843789886, 553244.4149263465 5808537.028067333, 553183.7577043389 5808580.667684088, 553180.2361809342 5808586.847970765))"
946,52493018,7203,residential,,"POLYGON ((553812.906982002 5808186.267112172, 553816.4773772303 5808239.09026771, 553820.6489041098 5808287.314615864, 553825.4423834705 5808287.422718975, 553828.4266612247 5808332.2634631945, 553993.0334643046 5808324.991346346, 553991.2511671038 5808198.08967612, 553917.4248765943 5808194.43164379, 553815.2408543744 5808180.574849308, 553812.906982002 5808186.267112172))"
947,959112,7209,commercial,,"POLYGON ((549175.8000496883 5804490.289410283, 549178.7252522341 5804493.8337916685, 549213.3427099043 5804535.827713795, 549217.0613143522 5804540.336708439, 549214.0767262417 5804569.963206351, 549211.1294205384 5804599.267486258, 549209.3958996979 5804617.448870356, 549215.1003135445 5804618.01760815, 549217.915091633 5804618.301605244, 549231.8190711518 5804619.697667502, 549232.2500231736 5804615.397024773, 549241.1964009651 5804608.244857092, 549244.1397474234 5804605.8826645585, 549244.3705171775 5804603.90491732, 549259.6713883462 5804605.815610366, 549260.2629934936 5804605.8660271345, 549275.2272692289 5804607.40631078, 549285.9581615223 5804608.959865307, 549291.007498931 5804609.700113843, 549291.1849802405 5804608.967713052, 549297.308733506 5804583.977993999, 549297.649532254 5804582.568670574, 549306.8608789528 5804544.906381917, 549308.4292486391 5804538.492472618, 549310.7992693898 5804528.827288944, 549316.6967485561 5804504.702992164, 549317.2643553722 5804502.394905794, 549323.920831354 5804475.208023067, 549329.3997472301 5804452.792629422, 549330.6229499707 5804440.75769262, 549332.1914918562 5804434.332668731, 549332.3573245247 5804425.935777843, 549331.7398263373 5804412.847869526, 549333.3798830466 5804405.40016309, 549335.4971361534 5804401.950724222, 549341.2952205921 5804392.520147225, 549307.8914800322 5804381.562074531, 549282.9354986376 5804373.180562222, 549263.3243648261 5804366.632493931, 549243.492381226 5804359.7040823465, 549238.2699350542 5804357.872012503, 549229.615348899 5804354.859857867, 549230.4836658173 5804362.63302911, 549229.0023538227 5804368.513883951, 549228.3010204782 5804371.265598411, 549185.9027609385 5804466.874418773, 549175.8000496883 5804490.289410283), (549229.7073128719 5804434.129738392, 549230.1052339654 5804433.132566675, 549262.9461059874 5804441.147769721, 549263.820541274 5804461.902612251, 549231.2841964462 5804451.354195815, 549233.9760524196 5804444.88475886, 549237.2296123651 5804437.375294905, 549229.7073128719 5804434.129738392))"
